variant,target,attribute,parameter,spearman_rho,abs_rho
mc_dropout,param_mean,dom_land_cover,parK1,-0.04684849922212206,0.04684849922212206
mc_dropout,param_mean,glim_1st_class_frac,route_b,-0.046017825119612,0.046017825119612
mc_dropout,param_mean,gvf_max,parCWH,0.04585199807962503,0.04585199807962503
mc_dropout,param_mean,lai_diff,parBETA,0.04551873768206894,0.04551873768206894
mc_dropout,param_mean,dom_land_cover,parK2,-0.045297380388045344,0.045297380388045344
mc_dropout,param_mean,max_water_content,parK2,0.04518552007530347,0.04518552007530347
mc_dropout,param_mean,area_gages2,parK2,-0.04414281715126515,0.04414281715126515
mc_dropout,param_mean,soil_depth_pelletier,parFC,-0.043938517026328235,0.043938517026328235
mc_dropout,param_mean,silt_frac,route_b,0.04301411593851346,0.04301411593851346
mc_dropout,param_mean,glim_1st_class_frac,parPERC,0.042452423340430784,0.042452423340430784
mc_dropout,param_mean,dom_land_cover_frac,parTT,-0.04121843835854831,0.04121843835854831
mc_dropout,param_mean,lai_max,parBETA,-0.04098413606770364,0.04098413606770364
mc_dropout,param_mean,geol_porosity,parUZL,-0.03927314503197161,0.03927314503197161
mc_dropout,param_mean,dom_land_cover_frac,parPERC,0.03926305068314425,0.03926305068314425
mc_dropout,param_mean,max_water_content,parFC,-0.03868309477020998,0.03868309477020998
mc_dropout,param_mean,carbonate_rocks_frac,parLP,-0.03728705598934458,0.03728705598934458
mc_dropout,param_mean,geol_2nd_class,parBETA,-0.037192768330638726,0.037192768330638726
mc_dropout,param_mean,geol_2nd_class,parCWH,-0.036596077952838695,0.036596077952838695
mc_dropout,param_mean,aridity,route_b,-0.036394231501362936,0.036394231501362936
mc_dropout,param_mean,clay_frac,parCWH,0.03605604265011832,0.03605604265011832
mc_dropout,param_mean,soil_depth_statsgo,parCFMAX,-0.03594599363157273,0.03594599363157273
mc_dropout,param_mean,carbonate_rocks_frac,route_b,-0.035479825332615594,0.035479825332615594
mc_dropout,param_mean,p_seasonality,parCFMAX,-0.03544069640041902,0.03544069640041902
mc_dropout,param_mean,dom_land_cover_frac,parLP,0.03379720387991055,0.03379720387991055
mc_dropout,param_mean,root_depth_50,parLP,-0.03248435444824406,0.03248435444824406
mc_dropout,param_mean,dom_land_cover_frac,parUZL,-0.03221677449042319,0.03221677449042319
mc_dropout,param_mean,geol_2nd_class,parCFR,0.03201241648475168,0.03201241648475168
mc_dropout,param_mean,dom_land_cover,parLP,0.031118247370500098,0.031118247370500098
mc_dropout,param_mean,dom_land_cover_frac,route_b,0.028744594541470256,0.028744594541470256
mc_dropout,param_mean,geol_porosity,parFC,-0.028355675638420667,0.028355675638420667
mc_dropout,param_mean,p_seasonality,parK2,0.027166573292841955,0.027166573292841955
mc_dropout,param_mean,root_depth_50,parCFR,0.026822415533392364,0.026822415533392364
mc_dropout,param_mean,aridity,parCWH,-0.026748354737178733,0.026748354737178733
mc_dropout,param_mean,glim_1st_class_frac,parFC,-0.026057828267847177,0.026057828267847177
mc_dropout,param_mean,low_prec_freq,parCFR,0.025386893752130876,0.025386893752130876
mc_dropout,param_mean,p_seasonality,route_a,0.024941471042492704,0.024941471042492704
mc_dropout,param_mean,geol_permeability,parPERC,-0.02477769697213999,0.02477769697213999
mc_dropout,param_mean,geol_porosity,parCFR,-0.02458253990057608,0.02458253990057608
mc_dropout,param_mean,gvf_max,parUZL,0.024371930786351872,0.024371930786351872
mc_dropout,param_mean,geol_1st_class,parFC,0.023582743742253803,0.023582743742253803
mc_dropout,param_mean,soil_depth_pelletier,parCFR,-0.02150360528293087,0.02150360528293087
mc_dropout,param_mean,geol_2nd_class,parTT,0.021171710694396946,0.021171710694396946
mc_dropout,param_mean,soil_depth_statsgo,parFC,-0.019297335152249386,0.019297335152249386
mc_dropout,param_mean,dom_land_cover,parUZL,-0.018676866866523745,0.018676866866523745
mc_dropout,param_mean,glim_2nd_class_frac,parFC,0.018132815064870324,0.018132815064870324
mc_dropout,param_mean,lai_diff,parLP,-0.01779801278059235,0.01779801278059235
mc_dropout,param_mean,sand_frac,parLP,-0.01775902054783226,0.01775902054783226
mc_dropout,param_mean,soil_porosity,parLP,0.016362340460247607,0.016362340460247607
mc_dropout,param_mean,gvf_max,parCFR,0.016308920686750456,0.016308920686750456
mc_dropout,param_mean,slope_mean,parCFR,0.015793240696881313,0.015793240696881313
mc_dropout,param_mean,dom_land_cover,parPERC,-0.015363146160596487,0.015363146160596487
mc_dropout,param_mean,dom_land_cover,parTT,-0.015333999849659285,0.015333999849659285
mc_dropout,param_mean,glim_2nd_class_frac,route_b,0.014221961099562684,0.014221961099562684
mc_dropout,param_mean,lai_max,parUZL,0.013748233711878033,0.013748233711878033
mc_dropout,param_mean,soil_depth_statsgo,parUZL,0.0133574802059255,0.0133574802059255
mc_dropout,param_mean,silt_frac,parPERC,0.01228907759262799,0.01228907759262799
mc_dropout,param_mean,area_gages2,parCFR,-0.010560299264316439,0.010560299264316439
mc_dropout,param_mean,lai_max,parLP,0.008001856255605434,0.008001856255605434
mc_dropout,param_mean,geol_permeability,parTT,0.007331792823515001,0.007331792823515001
mc_dropout,param_mean,soil_depth_statsgo,parK1,0.007185439850784992,0.007185439850784992
mc_dropout,param_mean,elev_mean,parK0,0.007007645573151892,0.007007645573151892
mc_dropout,param_mean,clay_frac,parK0,-0.006510119368418637,0.006510119368418637
mc_dropout,param_mean,dom_land_cover,parBETA,0.00587211010212863,0.00587211010212863
mc_dropout,param_mean,soil_depth_statsgo,parLP,-0.005701016660463802,0.005701016660463802
mc_dropout,param_mean,high_prec_freq,parCFR,-0.005523620651631862,0.005523620651631862
mc_dropout,param_mean,lai_diff,parCWH,-0.005387709760490128,0.005387709760490128
mc_dropout,param_mean,frac_forest,parK2,0.005267915267466778,0.005267915267466778
mc_dropout,param_mean,elev_mean,parLP,0.00441161274652118,0.00441161274652118
mc_dropout,param_mean,geol_porosity,parK1,-0.0027277467957612716,0.0027277467957612716
mc_dropout,param_mean,carbonate_rocks_frac,route_a,-0.0014483915363712838,0.0014483915363712838
mc_dropout,param_mean,geol_permeability,parLP,-0.0014099570752414128,0.0014099570752414128
mc_dropout,param_mean,max_water_content,parLP,-0.0005824843878855521,0.0005824843878855521
mc_dropout,param_mean,low_prec_freq,parK2,5.313899369417914e-05,5.313899369417914e-05
mc_dropout,param_std,frac_snow,route_b,0.576460664809917,0.576460664809917
mc_dropout,param_std,soil_conductivity,parUZL,0.561746438404663,0.561746438404663
mc_dropout,param_std,elev_mean,parK2,-0.5603132503531225,0.5603132503531225
mc_dropout,param_std,slope_mean,route_a,-0.5569914552931737,0.5569914552931737
mc_dropout,param_std,frac_snow,parK2,-0.538019299309548,0.538019299309548
mc_dropout,param_std,elev_mean,route_b,0.5269800766502938,0.5269800766502938
mc_dropout,param_std,soil_depth_pelletier,route_a,0.5201419718857997,0.5201419718857997
mc_dropout,param_std,p_seasonality,parPERC,-0.5107633971401161,0.5107633971401161
mc_dropout,param_std,slope_mean,parK2,-0.5030810156186757,0.5030810156186757
mc_dropout,param_std,soil_porosity,parUZL,-0.5002205405627225,0.5002205405627225
mc_dropout,param_std,aridity,parK0,0.49576219089456935,0.49576219089456935
mc_dropout,param_std,elev_mean,parBETA,-0.4917326192787017,0.4917326192787017
mc_dropout,param_std,gvf_max,parK0,-0.4832029706501623,0.4832029706501623
mc_dropout,param_std,frac_forest,route_a,-0.4769556845664523,0.4769556845664523
mc_dropout,param_std,soil_depth_pelletier,parPERC,-0.4755572831064459,0.4755572831064459
mc_dropout,param_std,slope_mean,parPERC,0.4680255163011462,0.4680255163011462
mc_dropout,param_std,aridity,parTT,0.4668266444813665,0.4668266444813665
mc_dropout,param_std,sand_frac,parUZL,0.4647771985283244,0.4647771985283244
mc_dropout,param_std,soil_porosity,parCFR,-0.4599324995397933,0.4599324995397933
mc_dropout,param_std,sand_frac,parCFR,0.45039618654880303,0.45039618654880303
mc_dropout,param_std,gvf_diff,parCFR,-0.4501894326478172,0.4501894326478172
mc_dropout,param_std,p_seasonality,parCFR,-0.44836555732150973,0.44836555732150973
mc_dropout,param_std,p_mean,parK0,-0.44808134823787965,0.44808134823787965
mc_dropout,param_std,clay_frac,parUZL,-0.44705396460158164,0.44705396460158164
mc_dropout,param_std,silt_frac,parUZL,-0.4430137232073974,0.4430137232073974
mc_dropout,param_std,lai_diff,parK0,-0.44160793733614495,0.44160793733614495
mc_dropout,param_std,gvf_diff,parFC,-0.4410019291913827,0.4410019291913827
mc_dropout,param_std,frac_forest,parK0,-0.4403460125172849,0.4403460125172849
mc_dropout,param_std,soil_depth_statsgo,route_a,0.43669979720977353,0.43669979720977353
mc_dropout,param_std,frac_forest,parPERC,0.4361112922008784,0.4361112922008784
mc_dropout,param_std,soil_conductivity,parCFR,0.43483088988122076,0.43483088988122076
mc_dropout,param_std,lai_diff,route_a,-0.4346852099869116,0.4346852099869116
mc_dropout,param_std,lai_max,parK0,-0.4319736020575904,0.4319736020575904
mc_dropout,param_std,gvf_max,route_a,-0.43117082761268377,0.43117082761268377
mc_dropout,param_std,slope_mean,parBETA,-0.4308816492782965,0.4308816492782965
mc_dropout,param_std,high_prec_dur,parUZL,0.4299864459645671,0.4299864459645671
mc_dropout,param_std,high_prec_dur,parK2,-0.4272035847221915,0.4272035847221915
mc_dropout,param_std,low_prec_freq,parK0,0.4265697052356499,0.4265697052356499
mc_dropout,param_std,elev_mean,route_a,-0.42588102864053784,0.42588102864053784
mc_dropout,param_std,clay_frac,route_b,-0.42044667193340474,0.42044667193340474
mc_dropout,param_std,gvf_diff,parUZL,-0.4172640587718096,0.4172640587718096
mc_dropout,param_std,elev_mean,parCWH,-0.41655638970620495,0.41655638970620495
mc_dropout,param_std,high_prec_dur,parFC,0.4144385783226763,0.4144385783226763
mc_dropout,param_std,silt_frac,parK1,-0.40865127338355633,0.40865127338355633
mc_dropout,param_std,clay_frac,parK2,0.40710956330524034,0.40710956330524034
mc_dropout,param_std,slope_mean,parK0,-0.4037714208771048,0.4037714208771048
mc_dropout,param_std,soil_depth_pelletier,parBETA,0.40162968815926287,0.40162968815926287
mc_dropout,param_std,frac_snow,parCWH,-0.3996681498563516,0.3996681498563516
mc_dropout,param_std,silt_frac,parCFR,-0.39931677609671723,0.39931677609671723
mc_dropout,param_std,pet_mean,parTT,0.39304393058116993,0.39304393058116993
mc_dropout,param_std,soil_conductivity,parK2,-0.3894061262327174,0.3894061262327174
mc_dropout,param_std,frac_snow,parUZL,0.38916346256523404,0.38916346256523404
mc_dropout,param_std,lai_max,route_a,-0.3828790075604746,0.3828790075604746
mc_dropout,param_std,soil_porosity,parK1,-0.3822858710232143,0.3822858710232143
mc_dropout,param_std,slope_mean,route_b,0.37850662793857043,0.37850662793857043
mc_dropout,param_std,soil_conductivity,parK1,0.3763200449220278,0.3763200449220278
mc_dropout,param_std,low_prec_dur,parK0,0.37559929564877975,0.37559929564877975
mc_dropout,param_std,high_prec_freq,parK0,0.37262027278967036,0.37262027278967036
mc_dropout,param_std,p_seasonality,parUZL,-0.3719176418821278,0.3719176418821278
mc_dropout,param_std,sand_frac,parK1,0.36219422801876433,0.36219422801876433
mc_dropout,param_std,low_prec_freq,parTT,0.3616667161591829,0.3616667161591829
mc_dropout,param_std,silt_frac,parFC,-0.3596118606319898,0.3596118606319898
mc_dropout,param_std,max_water_content,route_a,0.356790903353137,0.356790903353137
mc_dropout,param_std,aridity,route_a,0.35559581717324973,0.35559581717324973
mc_dropout,param_std,slope_mean,parUZL,0.35148191873992624,0.35148191873992624
mc_dropout,param_std,high_prec_dur,parBETA,-0.3508876967493259,0.3508876967493259
mc_dropout,param_std,low_prec_dur,route_a,0.34807565764427056,0.34807565764427056
mc_dropout,param_std,soil_depth_pelletier,parFC,-0.3454456874210915,0.3454456874210915
mc_dropout,param_std,p_mean,parTT,-0.3401225321057681,0.3401225321057681
mc_dropout,param_std,low_prec_freq,route_a,0.33954991432669385,0.33954991432669385
mc_dropout,param_std,pet_mean,parFC,0.33844997847993824,0.33844997847993824
mc_dropout,param_std,area_gages2,parPERC,-0.3382182338284598,0.3382182338284598
mc_dropout,param_std,gvf_max,parTT,-0.3377457875581182,0.3377457875581182
mc_dropout,param_std,low_prec_dur,parFC,0.33682118632045416,0.33682118632045416
mc_dropout,param_std,elev_mean,parUZL,0.33493231669941403,0.33493231669941403
mc_dropout,param_std,root_depth_50,parBETA,0.33351500932883293,0.33351500932883293
mc_dropout,param_std,gvf_diff,parK2,0.33327963336547317,0.33327963336547317
mc_dropout,param_std,geol_permeability,parCFR,0.33012338481921205,0.33012338481921205
mc_dropout,param_std,frac_snow,route_a,-0.32805555564481687,0.32805555564481687
mc_dropout,param_std,area_gages2,route_a,0.3261168656794863,0.3261168656794863
mc_dropout,param_std,frac_snow,parBETA,-0.32521931251801794,0.32521931251801794
mc_dropout,param_std,soil_depth_pelletier,parK0,0.3252101801771701,0.3252101801771701
mc_dropout,param_std,root_depth_50,parK2,0.3251936552159991,0.3251936552159991
mc_dropout,param_std,elev_mean,parFC,0.32262003591125316,0.32262003591125316
mc_dropout,param_std,soil_porosity,parK2,0.3209768970110137,0.3209768970110137
mc_dropout,param_std,p_mean,route_b,-0.31880612949065984,0.31880612949065984
mc_dropout,param_std,clay_frac,parK1,-0.3177166276283255,0.3177166276283255
mc_dropout,param_std,silt_frac,parTT,-0.3148267678074858,0.3148267678074858
mc_dropout,param_std,low_prec_dur,parTT,0.3130159104188357,0.3130159104188357
mc_dropout,param_std,high_prec_freq,route_a,0.305882410980718,0.305882410980718
mc_dropout,param_std,lai_diff,parK2,0.303317455775672,0.303317455775672
mc_dropout,param_std,p_mean,parPERC,0.30299653835580315,0.30299653835580315
mc_dropout,param_std,geol_1st_class,parPERC,-0.3028594036616616,0.3028594036616616
mc_dropout,param_std,dom_land_cover_frac,parTT,-0.30049462297702184,0.30049462297702184
mc_dropout,param_std,area_gages2,parK0,0.3002686260796825,0.3002686260796825
mc_dropout,param_std,sand_frac,parK2,-0.30014507607652563,0.30014507607652563
mc_dropout,param_std,lai_diff,parBETA,0.29876441984398155,0.29876441984398155
mc_dropout,param_std,geol_porosity,parPERC,-0.2974026764874833,0.2974026764874833
mc_dropout,param_std,lai_diff,parTT,-0.29507170548693445,0.29507170548693445
mc_dropout,param_std,slope_mean,parFC,0.29454087729717643,0.29454087729717643
mc_dropout,param_std,soil_depth_pelletier,parK2,0.29409551145829804,0.29409551145829804
mc_dropout,param_std,soil_depth_pelletier,route_b,-0.2936007436300387,0.2936007436300387
mc_dropout,param_std,lai_max,parBETA,0.28781964505122737,0.28781964505122737
mc_dropout,param_std,high_prec_dur,parCFR,0.28665214042112996,0.28665214042112996
mc_dropout,param_std,p_seasonality,parK0,0.28291475410624417,0.28291475410624417
mc_dropout,param_std,root_depth_50,parK0,-0.2823144266413076,0.2823144266413076
mc_dropout,param_std,max_water_content,parBETA,0.28196876998032205,0.28196876998032205
mc_dropout,param_std,geol_porosity,route_a,0.2801527397276202,0.2801527397276202
mc_dropout,param_std,pet_mean,route_a,0.27833615057791583,0.27833615057791583
mc_dropout,param_std,soil_porosity,parFC,-0.2782767655923621,0.2782767655923621
mc_dropout,param_std,p_seasonality,parBETA,0.27799046705346675,0.27799046705346675
mc_dropout,param_std,aridity,parPERC,-0.27488997517779096,0.27488997517779096
mc_dropout,param_std,slope_mean,parCWH,-0.2748473358003259,0.2748473358003259
mc_dropout,param_std,glim_1st_class_frac,parK2,0.2742440713990644,0.2742440713990644
mc_dropout,param_std,high_prec_freq,parTT,0.27374753926855727,0.27374753926855727
mc_dropout,param_std,geol_1st_class,route_a,0.2730661626620666,0.2730661626620666
mc_dropout,param_std,pet_mean,parLP,0.2730303533057139,0.2730303533057139
mc_dropout,param_std,geol_permeability,parK1,0.2705507945594285,0.2705507945594285
mc_dropout,param_std,p_seasonality,parFC,-0.2704076308455821,0.2704076308455821
mc_dropout,param_std,gvf_diff,route_a,-0.2693925411546134,0.2693925411546134
mc_dropout,param_std,geol_permeability,parUZL,0.268459346206959,0.268459346206959
mc_dropout,param_std,lai_max,parTT,-0.26727395719872116,0.26727395719872116
mc_dropout,param_std,gvf_diff,parTT,-0.26723364214822315,0.26723364214822315
mc_dropout,param_std,soil_conductivity,route_b,0.26670021445323044,0.26670021445323044
mc_dropout,param_std,geol_porosity,parK0,0.2652938417347896,0.2652938417347896
mc_dropout,param_std,p_mean,parCFR,0.26180754091817326,0.26180754091817326
mc_dropout,param_std,soil_depth_pelletier,parUZL,-0.2610429686827834,0.2610429686827834
mc_dropout,param_std,soil_depth_statsgo,parK0,0.25987759370519703,0.25987759370519703
mc_dropout,param_std,geol_permeability,parFC,0.25913289979863346,0.25913289979863346
mc_dropout,param_std,silt_frac,route_a,-0.2590821124421646,0.2590821124421646
mc_dropout,param_std,max_water_content,parPERC,-0.25724738717080087,0.25724738717080087
mc_dropout,param_std,gvf_max,parBETA,0.2538464004590946,0.2538464004590946
mc_dropout,param_std,lai_diff,parUZL,-0.25253564034807197,0.25253564034807197
mc_dropout,param_std,area_gages2,parBETA,0.24859094186920258,0.24859094186920258
mc_dropout,param_std,soil_depth_statsgo,parPERC,-0.24718748022769327,0.24718748022769327
mc_dropout,param_std,max_water_content,parK2,0.24706390899682346,0.24706390899682346
mc_dropout,param_std,high_prec_freq,parPERC,-0.24572595774556183,0.24572595774556183
mc_dropout,param_std,gvf_max,parPERC,0.24456824825094395,0.24456824825094395
mc_dropout,param_std,high_prec_dur,parTT,0.2439403378786831,0.2439403378786831
mc_dropout,param_std,aridity,parFC,0.24364132268631283,0.24364132268631283
mc_dropout,param_std,high_prec_dur,parK1,0.240961551855714,0.240961551855714
mc_dropout,param_std,dom_land_cover,parCFR,0.24040355601018035,0.24040355601018035
mc_dropout,param_std,lai_diff,parFC,-0.23993097550399825,0.23993097550399825
mc_dropout,param_std,lai_max,parK2,0.2392384062170136,0.2392384062170136
mc_dropout,param_std,clay_frac,parCFR,-0.23887729875691188,0.23887729875691188
mc_dropout,param_std,frac_forest,parTT,-0.2377982321876725,0.2377982321876725
mc_dropout,param_std,low_prec_freq,parPERC,-0.23769464611033933,0.23769464611033933
