record_type,family,paradigm,model,period,metric,n,ci_low,ci_high,resamples,seed,method,status,effect,analysis_set,wilcoxon_p,sign_test_p,robustness_type,block_count,block_source,claim_id,summary_level,result_role,bootstrap_statistic,snow_stratum,snow_interval,stratum_n,valid_year_requirement,signature,comparison,metric_unit
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,test,CT_error_reduction,34,-1.5,8,10000,20260888,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,test,CT_error_reduction,34,1.5,9,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,R_CN-TGD,snow_fixed_strata,,,,,,ct_repair_cn_tgd,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,minimum_5_complete_water_years,,,
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,test,CT_error_reduction,34,1.5,9.5,10000,20260888,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,test,CT_error_reduction,531,0,1,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,R_CN-TGD,all_531_basins,,,,,,ct_repair_cn_tgd,full_sample,primary,median,,,,,,,
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,test,CT_error_reduction,531,0,1,10000,20260886,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_effect,,,,,,,full_sample,primary,median,,,,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,test,CT_error_reduction,531,0,2,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,all_531_basins,,,,7,data/basin_groups/group_11..group_17.npy,ct_repair_cn_tgd,full_sample,primary,median,,,,,,,
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,test,CT_error_reduction,531,0,2,10000,20260886,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_effect,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,test,CT_error_reduction,55,6,13,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,R_CN-TGD,snow_fixed_strata,,,,,,ct_repair_cn_tgd,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,minimum_5_complete_water_years,,,
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,test,CT_error_reduction,55,6,13,10000,20260891,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,test,CT_error_reduction,55,9,10.5,10000,20260891,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_snow_strata,,,,4,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,AMJJ_error_reduction,121,0.0065192554280471861,0.023937019501365994,10000,20260869,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,minimum_5_complete_water_years,AMJJ,R_CN-TGD,fractional_flow_error
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,AMJJ_error_reduction,121,0.011768495405564745,0.022325136788654144,10000,20260869,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,minimum_5_complete_water_years,AMJJ,R_CN-TGD,fractional_flow_error
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,AMJJ_error_reduction,156,0.0015736637212468499,0.0049707052332244005,10000,20260871,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,minimum_5_complete_water_years,AMJJ,R_CN-TGD,fractional_flow_error
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,AMJJ_error_reduction,156,0.0022146538129925973,0.0035972301493946493,10000,20260871,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,minimum_5_complete_water_years,AMJJ,R_CN-TGD,fractional_flow_error
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,AMJJ_error_reduction,165,-0.00015950996049024849,0.0019383920239261498,10000,20260872,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S1,"[0, 0.05)",165,minimum_5_complete_water_years,AMJJ,R_CN-TGD,fractional_flow_error
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,AMJJ_error_reduction,165,-0.00015950996049024849,0.0031004597696791224,10000,20260872,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S1,"[0, 0.05)",165,minimum_5_complete_water_years,AMJJ,R_CN-TGD,fractional_flow_error
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,AMJJ_error_reduction,34,0.0075814644789191019,0.036798898107146594,10000,20260870,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,minimum_5_complete_water_years,AMJJ,R_CN-TGD,fractional_flow_error
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,AMJJ_error_reduction,34,0.010053758600077546,0.047665876293936441,10000,20260870,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,minimum_5_complete_water_years,AMJJ,R_CN-TGD,fractional_flow_error
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,AMJJ_error_reduction,531,0.0019059920595640989,0.0093795240239373003,10000,20260868,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_effect,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,minimum_5_complete_water_years,AMJJ,R_CN-TGD,fractional_flow_error
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,AMJJ_error_reduction,531,0.0030031382656898475,0.0061087666855900499,10000,20260868,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_effect,,,,,,,full_sample,primary,median,,,,minimum_5_complete_water_years,AMJJ,R_CN-TGD,fractional_flow_error
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,AMJJ_error_reduction,55,0.010943219777783099,0.037032302892845856,10000,20260873,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,minimum_5_complete_water_years,AMJJ,R_CN-TGD,fractional_flow_error
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,AMJJ_error_reduction,55,0.013189885763879604,0.035554973580150334,10000,20260873,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_snow_strata,,,,4,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,minimum_5_complete_water_years,AMJJ,R_CN-TGD,fractional_flow_error
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,CT_error_reduction,121,1,4.5,10000,20260851,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,CT_error_reduction,121,1,5,10000,20260851,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,CT_error_reduction,156,0.5,2,10000,20260853,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,CT_error_reduction,156,0.5,2,10000,20260853,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,CT_error_reduction,165,0,0.5,10000,20260854,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S1,"[0, 0.05)",165,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,CT_error_reduction,165,0,0.5,10000,20260854,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S1,"[0, 0.05)",165,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,CT_error_reduction,34,-0.5,7.5,10000,20260852,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,CT_error_reduction,34,-2.5,7.5,10000,20260852,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,CT_error_reduction,531,0.5,2,10000,20260850,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_effect,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,CT_error_reduction,531,1,1.5,10000,20260850,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_effect,,,,,,,full_sample,primary,median,,,,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,CT_error_reduction,55,4,7.75,10000,20260855,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-TGD,r1_remaining_signature_snow_strata,,,,4,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,CT_error_reduction,55,4,9.5,10000,20260855,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-TGD,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,minimum_5_complete_water_years,CT,R_CN-TGD,days
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,121,0.0070139564549993004,0.030167407751158101,10000,20260965,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-Base,r1_remaining_signature_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,minimum_5_complete_water_years,AMJJ,R_CN-Base,fractional_flow_error
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,121,0.012862719491079401,0.029802140043439306,10000,20260965,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-Base,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,minimum_5_complete_water_years,AMJJ,R_CN-Base,fractional_flow_error
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,121,0.0129915675456034,0.028305957329895801,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,R_CN-Base,snow_fixed_strata,,,,,,amjj_repair_cn_base,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,minimum_5_complete_water_years,,,
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,156,0.0027430565474890001,0.0065086999669167998,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,R_CN-Base,snow_fixed_strata,,,,,,amjj_repair_cn_base,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,minimum_5_complete_water_years,,,
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,156,0.0029771924479055425,0.0068716604631525006,10000,20260967,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-Base,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,minimum_5_complete_water_years,AMJJ,R_CN-Base,fractional_flow_error
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,156,0.0031610638631393018,0.0064096672085058003,10000,20260967,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-Base,r1_remaining_signature_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,minimum_5_complete_water_years,AMJJ,R_CN-Base,fractional_flow_error
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,165,-0.00073483269712200025,0.0011999683908535015,10000,20260968,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-Base,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S1,"[0, 0.05)",165,minimum_5_complete_water_years,AMJJ,R_CN-Base,fractional_flow_error
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,165,-0.00080723439985200002,0.0011102796357957999,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,R_CN-Base,snow_fixed_strata,,,,,,amjj_repair_cn_base,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,minimum_5_complete_water_years,,,
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,165,-0.001567288310753201,0.0017814272913899004,10000,20260968,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-Base,r1_remaining_signature_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S1,"[0, 0.05)",165,minimum_5_complete_water_years,AMJJ,R_CN-Base,fractional_flow_error
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,34,0.033277153048773676,0.1727595259502519,10000,20260966,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-Base,r1_remaining_signature_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,minimum_5_complete_water_years,AMJJ,R_CN-Base,fractional_flow_error
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,34,0.073885822631831702,0.14004984889823571,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,R_CN-Base,snow_fixed_strata,,,,,,amjj_repair_cn_base,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,minimum_5_complete_water_years,,,
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,34,0.079681850259696013,0.14510844340335111,10000,20260966,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-Base,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,minimum_5_complete_water_years,AMJJ,R_CN-Base,fractional_flow_error
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,531,0.0020398004520389996,0.014394013947516202,10000,20260964,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-Base,r1_remaining_signature_effect,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,minimum_5_complete_water_years,AMJJ,R_CN-Base,fractional_flow_error
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,531,0.0024182984666709,0.01618532769405695,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-Base,all_531_basins,,,,7,data/basin_groups/group_11..group_17.npy,amjj_repair_cn_base,full_sample,primary,median,,,,,,,
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,531,0.0048465306397021055,0.0086310223290443078,10000,20260964,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-Base,r1_remaining_signature_effect,,,,,,,full_sample,primary,median,,,,minimum_5_complete_water_years,AMJJ,R_CN-Base,fractional_flow_error
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,531,0.0050049967298291002,0.0086115301300080001,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,R_CN-Base,all_531_basins,,,,,,amjj_repair_cn_base,full_sample,primary,median,,,,,,,
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,55,0.2259030977527248,0.294793715093214,10000,20260969,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-Base,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,minimum_5_complete_water_years,AMJJ,R_CN-Base,fractional_flow_error
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,55,0.22663916143198121,0.28877082390768061,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,R_CN-Base,snow_fixed_strata,,,,,,amjj_repair_cn_base,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,minimum_5_complete_water_years,,,
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,55,0.23747317196902509,0.28393297692787289,10000,20260969,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-Base,r1_remaining_signature_snow_strata,,,,4,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,minimum_5_complete_water_years,AMJJ,R_CN-Base,fractional_flow_error
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,CT_error_reduction,121,-3,4,10000,20260947,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-Base,r1_remaining_signature_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,minimum_5_complete_water_years,CT,R_CN-Base,days
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,CT_error_reduction,121,1,4,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,R_CN-Base,snow_fixed_strata,,,,,,ct_repair_cn_base,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,minimum_5_complete_water_years,,,
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,CT_error_reduction,121,1,4,10000,20260947,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-Base,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,minimum_5_complete_water_years,CT,R_CN-Base,days
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,CT_error_reduction,156,0,1,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,R_CN-Base,snow_fixed_strata,,,,,,ct_repair_cn_base,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,minimum_5_complete_water_years,,,
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,CT_error_reduction,156,0,1,10000,20260949,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-Base,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,minimum_5_complete_water_years,CT,R_CN-Base,days
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,CT_error_reduction,156,0,1,10000,20260949,region_block_bootstrap_median,valid_region_block_bootstrap,R_CN-Base,r1_remaining_signature_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,minimum_5_complete_water_years,CT,R_CN-Base,days
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,CT_error_reduction,165,0,0,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,R_CN-Base,snow_fixed_strata,,,,,,ct_repair_cn_base,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,minimum_5_complete_water_years,,,
bootstrap,signature_effect,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,CT_error_reduction,165,0,0,10000,20260950,ordinary_basin_bootstrap_median,valid_remaining_check,R_CN-Base,r1_remaining_signature_snow_strata,,,,,,,snow_stratum,primary,median,S1,"[0, 0.05)",165,minimum_5_complete_water_years,CT,R_CN-Base,days
