basin_id,paradigm,E_param_base,E_param_tgd,C15_base,C15_tgd,E_param_cn,seed,E_param_excess_base,E_param_excess_tgd,G_base,G_TGD_ko,frac_snow,snow_stratum
01669000,dPL,0.0884803984003339,0.0219076171209926,0.0429644435644149,0.0245021951609644,0.0209331978934636,123.0,0.06754720050687031,0.0009744192275289998,-0.0039119465327608,0.026410482380076372,0.0412059832430486,S1
01669000,dPL,0.0601295805895438,0.0269019703866251,0.0256242116292317,0.0344705992731555,0.0335897276379297,2026.0,0.026539852951614096,-0.006687757251304601,0.0005413075794431,0.026609893048465172,0.0412059832430486,S1
01669520,IC,0.0800860489788152,0.0880656755168791,0.1982896690632947,0.1562011976827982,0.2431363193505301,,-0.16305027037171488,-0.155070643833651,-0.0036057604665989,0.017297651159077554,0.0368199149910729,S1
01669520,dPL,0.0501295094927829,0.0275938083378333,0.0303414620851215,0.0291374796315243,0.0252856756697776,42.0,0.024843833823005302,0.002308132668055702,7.417143587185038e-05,0.022762482386906147,0.0368199149910729,S1
01669520,dPL,0.0807192577354432,0.0266233346815458,0.0508069780137803,0.0249246071124898,0.0254967230794256,123.0,0.05522253465601759,0.0011266116021202005,-0.0017522459071521,0.02181926863529382,0.0368199149910729,S1
01669520,dPL,0.0565494206314936,0.0263524811424247,0.0260556057879799,0.0283030101231165,0.024615519789736,2026.0,0.031933900841757595,0.0017369613526886998,3.753445573784209e-05,0.02181959650645815,0.0368199149910729,S1
02011400,IC,0.1318156103580393,0.1452576548541775,0.1211749734274256,0.1828504670364052,0.1205304684165334,,0.011285141941505886,0.024727186437644086,0.0134040126966893,0.11955328848116353,0.129154721501962,S2
02011400,dPL,0.1276692395439358,0.0611438768123723,0.1029493967692056,0.0744894239637586,0.0401775969130017,42.0,0.0874916426309341,0.020966279899370603,0.0144577829911064,0.12419851452786324,0.129154721501962,S2
02011400,dPL,0.1367351884056679,0.0963469063652263,0.0880156847146841,0.1098744135636549,0.0486198086526656,123.0,0.0881153797530023,0.0477270977125607,0.0138640006854516,0.11817680050225621,0.129154721501962,S2
02011400,dPL,0.1563171441386751,0.103021284310202,0.0757273247367457,0.1133213678995767,0.0554302353647018,2026.0,0.1008869087739733,0.047591048945500196,0.0148282760083423,0.12190290532175063,0.129154721501962,S2
02013000,IC,0.1717405798819032,0.1426744981047456,0.1020989704389745,0.3203227575080005,0.0461439036291311,,0.1255966762527721,0.09653059447561452,-0.0133952060536254,0.10385569098220748,0.0979143372407574,S2
02013000,dPL,0.1120220533945518,0.0507858428432537,0.0717972454271818,0.0651245681863082,0.0357254460977091,42.0,0.0762966072968427,0.015060396745544602,0.0005999699685051,0.12343586905732429,0.0979143372407574,S2
02013000,dPL,0.1510665549145593,0.0662731565143548,0.0757004474771433,0.0814116643025324,0.0342524839370556,123.0,0.11681407097750371,0.032020672577299195,-0.004751794643883,0.11180524812800063,0.0979143372407574,S2
02013000,dPL,0.1046863231136394,0.0668507851268731,0.0433407746828519,0.0936315561595715,0.027166047653675,2026.0,0.0775202754599644,0.0396847374731981,-0.0029566750485332,0.11897298504286602,0.0979143372407574,S2
02014000,IC,0.170335831323729,0.1483056655717273,0.1759826204995115,0.2547435040955888,0.0154201807462386,,0.1549156505774904,0.1328854848254887,0.0020774025709796,0.09648637172379049,0.0978680841760858,S2
02014000,dPL,0.1091820185247347,0.0496518844609084,0.0608196682400173,0.0739179159465589,0.034471563690765,42.0,0.07471045483396971,0.015180320770143405,0.0037702089314924,0.11349954455610711,0.0978680841760858,S2
02014000,dPL,0.1346841887211944,0.0823381179814162,0.0644568800926208,0.0808916091918945,0.0296925405246661,123.0,0.10499164819652829,0.0526455774567501,0.0007188509800003,0.1012495892321551,0.0978680841760858,S2
02014000,dPL,0.1013342800897709,0.0822103535652559,0.0505856408013237,0.1051382328334607,0.0370227197391437,2026.0,0.0643115603506272,0.0451876338261122,0.0025349628385693,0.10839622418923034,0.0978680841760858,S2
02015700,IC,0.1179053372280434,0.1536808312032431,0.1880855751106255,0.1411785287726171,0.0742150410074356,,0.0436902962206078,0.0794657901958075,0.0164443278243757,0.11302263212804564,0.128567248718796,S2
02015700,dPL,0.1267720100589118,0.0486693146519341,0.0941706620729886,0.1057848612467448,0.0579472544483818,42.0,0.06882475561053,-0.009277939796447698,0.0152802154453879,0.11297840866169961,0.128567248718796,S2
02015700,dPL,0.1363211607112712,0.1027278520557986,0.0852211846245659,0.1184749144774216,0.0510999760867052,123.0,0.08522118462456602,0.0516278759690934,0.0157154642534087,0.11017396608324048,0.128567248718796,S2
02015700,dPL,0.1454268211456364,0.1145540961021392,0.099895597759046,0.132545150243319,0.0651251422425414,2026.0,0.080301678903095,0.04942895385959779,0.0165529034920343,0.11305526071725525,0.128567248718796,S2
02016000,IC,0.2200038152920336,0.1776858177313753,0.2634418612812716,0.2505262065598296,0.0895616643451572,,0.13044215094687642,0.0881241533862181,0.0006212542415342,0.08935702507599641,0.102077363429123,S2
02016000,dPL,0.1164556514766685,0.0659377533965532,0.0640618159220769,0.086880620320638,0.0474660704014606,42.0,0.0689895810752079,0.018471682995092595,0.0069221945959999,0.09583100487305674,0.102077363429123,S2
02016000,dPL,0.1580439321235151,0.070708092212698,0.0855816735161675,0.1220226488615336,0.038885569723881,123.0,0.11915836239963412,0.031822522488817,0.0042600232095086,0.09166899374778636,0.102077363429123,S2
02016000,dPL,0.1327666226725382,0.0593810383933141,0.0630928730142527,0.1077024961772717,0.0418765307987101,2026.0,0.0908900918738281,0.017504507594604,0.0076176011377617,0.09404119023255952,0.102077363429123,S2
02017500,IC,0.1379931177580138,0.1668166719128163,0.0750607320733498,0.1925892149675561,0.0228264140855097,,0.11516670367250409,0.1439902578273066,0.0039035441426782,0.09971265230152426,0.0901845265568014,S2
02017500,dPL,0.1033352545083339,0.0502283641516392,0.0703151311193193,0.0712424046114871,0.0371111982272602,42.0,0.0662240562810737,0.013117165924378997,0.0049259230013654,0.10938752663421125,0.0901845265568014,S2
02017500,dPL,0.1437366122957341,0.0839762799354541,0.0547539591789245,0.0914561473406278,0.0374666493987563,123.0,0.1062699628969778,0.0465096305366978,0.0022428970176561,0.09959095241543003,0.0901845265568014,S2
02017500,dPL,0.1379417086496484,0.0860715927566918,0.0545659918534127,0.0976980557808509,0.0446885019706717,2026.0,0.09325320667897669,0.041383090786020094,0.0034911503363537,0.10593643346857884,0.0901845265568014,S2
02018000,IC,0.161600023084268,0.2225732494015992,0.1587356731543684,0.1369708224458921,0.006762582389702,,0.15483744069456598,0.2158106670118972,-0.0076847543653805,0.08441860498540898,0.0849686144296571,S2
02018000,dPL,0.110934103270626,0.0497231949113495,0.0593877660817113,0.1031224992540147,0.046816295883747,42.0,0.064117807386879,0.002906899027602501,0.0012417746686571,0.09402750509781699,0.0849686144296571,S2
02018000,dPL,0.1408173013195591,0.0646789930585373,0.0684964656829834,0.0817147951859694,0.0402177324615649,123.0,0.1005995688579942,0.0244612605969724,-0.0032760025558663,0.08513495567482676,0.0849686144296571,S2
02018000,dPL,0.1164653295347319,0.0614976164310239,0.0581202336720058,0.083949144069965,0.0410009374939135,2026.0,0.0754643920408184,0.0204966789371104,-0.0002710135165963,0.08860656483978735,0.0849686144296571,S2
02027000,IC,0.2141683756226189,0.1165764115256551,0.0775780989366469,0.2958892346700979,0.0325447572908232,,0.1816236183317957,0.08403165423483189,0.0012176178507788,0.055983982352757033,0.0904732223814793,S2
02027000,dPL,0.1094764622725565,0.0332769349700299,0.0737612588065011,0.0295304656028747,0.0234409803236805,42.0,0.086035481948876,0.009835954646349399,0.002753844958114,0.04594727196784887,0.0904732223814793,S2
02027000,dPL,0.1309853191659936,0.0583815942481511,0.0958739386664496,0.0457002614673815,0.029724268713126,123.0,0.1012610504528676,0.028657325535025098,0.0030182222261426,0.051155236690966444,0.0904732223814793,S2
02027000,dPL,0.1135718195457678,0.0515723427033542,0.0688709939519564,0.0354371812608507,0.0260156466648263,2026.0,0.0875561728809415,0.0255566960385279,0.0031784751020732,0.052937751999403426,0.0904732223814793,S2
02027500,IC,0.1285542806548117,0.278337415091016,0.1525788909677863,0.2229990216045486,0.0447026018274906,,0.0838516788273211,0.23363481326352542,0.0008330786423506,0.05679752695068052,0.100786018307687,S2
02027500,dPL,0.1413415248291844,0.0314000745517855,0.0946966807047526,0.0342589616775512,0.0233392536832913,42.0,0.11800227114589311,0.0080608208684942,0.0027680138182416,0.04921512399129291,0.100786018307687,S2
02027500,dPL,0.1499611923115065,0.0475214145492751,0.1206277847290039,0.0321160968981291,0.0220450387683754,123.0,0.1279161535431311,0.0254763757808997,0.0032355310324434,0.05213753473325011,0.100786018307687,S2
02027500,dPL,0.1158585872986399,0.0401850239033946,0.0979037814670139,0.0429413148335048,0.0191616594923932,2026.0,0.0966969278062467,0.021023364411001402,0.0029076197554552,0.051804520460771886,0.100786018307687,S2
02028500,IC,0.0973964703780352,0.1779663451600559,0.1274038809362589,0.2911721185475904,0.114861948569339,,-0.0174654781913038,0.06310439659071691,9.333259011901074e-05,0.0489219598001438,0.0802569579048301,S2
02028500,dPL,0.0925850396107725,0.0284338377722233,0.0675470564100477,0.0406769074891743,0.0262273815935973,42.0,0.06635765801717519,0.0022064561786259984,0.0015050165883737,0.04453096284963598,0.0802569579048301,S2
02028500,dPL,0.1389942226891145,0.0346702802242663,0.0968857730428377,0.0304256928594488,0.0310239237293008,123.0,0.1079702989598137,0.003646356494965499,0.0004189043990188,0.048081733549559136,0.0802569579048301,S2
02028500,dPL,0.1070248574888786,0.0368719481237858,0.0669229154785474,0.0332694304616827,0.0235039888707062,2026.0,0.0835208686181724,0.013367959253079601,0.0015131370257523,0.049142162861759986,0.0802569579048301,S2
02038850,IC,0.1190836956407054,0.0947691530011058,0.1533693270010773,0.1172768911318081,0.0375004620949403,,0.0815832335457651,0.05726869090616551,-0.0104734372014869,0.03611140791082712,0.0655225978510027,S2
02038850,dPL,0.0326547806316468,0.01850181081538,0.0448182000054253,0.0253757834434509,0.0198381469512443,42.0,0.012816633680402499,-0.0013363361358642994,-0.00136066318205,0.03161094014629795,0.0655225978510027,S2
02038850,dPL,0.0301096333757459,0.0118643484845655,0.041915554470486,0.0329735649956597,0.0178290789668673,123.0,0.0122805544088786,-0.005964730482301799,-0.0009483191962732,0.03467970114986474,0.0655225978510027,S2
02038850,dPL,0.0303060034033859,0.0126706064422201,0.0419184879252785,0.0288846333821614,0.0224225945302597,2026.0,0.007883408873126198,-0.009751988088039601,-0.0021112257423416,0.034944019816670724,0.0655225978510027,S2
02046000,IC,0.0771063053792479,0.0825186497383372,0.0287805404242625,0.2015177123429549,0.055896501366204,,0.021209804013043898,0.026622148372133198,-0.0183220041499322,0.017625246275977613,0.0453728268084367,S1
02046000,dPL,0.0478017444881874,0.0302634571191755,0.0394072702952793,0.0198417663574218,0.0222666551155172,42.0,0.0255350893726702,0.0079968020036583,-0.0046503065240569,0.01678114522131502,0.0453728268084367,S1
02046000,dPL,0.0580635049370735,0.0136730782060195,0.0446078194512261,0.0227467854817708,0.0206670717061257,123.0,0.037396433230947795,-0.006993993500106202,-0.0012597329835309,0.016823817800929897,0.0453728268084367,S1
02046000,dPL,0.0510754549752876,0.0205514185039137,0.0341936747233072,0.022918701171875,0.0264496513634612,2026.0,0.0246258036118264,-0.005898232859547499,-0.0042729855762169,0.017698628566949037,0.0453728268084367,S1
02051500,IC,0.0708256128837516,0.1327045226067988,0.3192454707443696,0.1294898536300803,0.1394562597523205,,-0.06863064686856891,-0.0067517371455217134,-0.0068750264513173,0.020757922517121385,0.0525514965704711,S2
02051500,dPL,0.0267056603935302,0.0255987766906104,0.0266280557428087,0.0096616148948669,0.0223914225416742,42.0,0.004314237851856001,0.0032073541489361992,-0.0018908442887641,0.021620806986490937,0.0525514965704711,S2
02051500,dPL,0.0273124972401891,0.0167946336490437,0.0284461038453238,0.0220138549804687,0.0160793643187783,123.0,0.011233132921410798,0.0007152693302653994,6.147012551815934e-05,0.023951544157473803,0.0525514965704711,S2
02051500,dPL,0.0191017237881945,0.0144697616932064,0.0145987460487767,0.0208883497450087,0.0206231986878598,2026.0,-0.001521474899665299,-0.0061534369946533995,-0.0009753482863502,0.02360623929858563,0.0525514965704711,S2
02053200,IC,0.0418962702912229,0.0747988908127885,0.0621285519166397,0.0632290975138934,0.0377338109439201,,0.004162459347302798,0.037065079868868395,-0.0075420098497349,-0.00215301403474244,0.0248316831845784,S1
02053200,dPL,0.0150552319288371,0.0218173362137689,0.0125833299424912,0.0198407863315782,0.0099912210308352,42.0,0.005064010898001899,0.011826115182933701,-0.016787227068978,-0.007572122862016029,0.0248316831845784,S1
02053200,dPL,0.0206276331793464,0.0201357688181641,0.0246537045428627,0.0158648114455373,0.0191287322523163,123.0,0.001498900927030103,0.001007036565847802,-0.0132476828292754,-0.0007330752342460389,0.0248316831845784,S1
02053200,dPL,0.0137362815262689,0.0259022044915264,0.0104435167814556,0.0261915357489335,0.0118733656917417,2026.0,0.0018629158345271988,0.0140288387997847,-0.0061808945769984,0.0013792270712167376,0.0248316831845784,S1
02053800,IC,0.1293458620979316,0.1184979922400528,0.1529974636773002,0.1492479867200156,0.0622929111433681,,0.06705295095456351,0.05620508109668469,0.0123897936953253,0.07017071109571804,0.0938172550300136,S2
02053800,dPL,0.0759898658332363,0.030394722868617,0.0576731988361903,0.0445717573165893,0.0233934406934989,42.0,0.052596425139737404,0.007001282175118102,0.0052422137427273,0.06243691425709652,0.0938172550300136,S2
02053800,dPL,0.0948107418988475,0.0347404034065937,0.0501235114203559,0.0431112552943982,0.0359299467238085,123.0,0.058880795175039004,-0.0011895433172147973,0.0053243839861396,0.06789294039052363,0.0938172550300136,S2
02053800,dPL,0.1037905317946078,0.0286622784179121,0.0493108247455797,0.028270509507921,0.0273713599347209,2026.0,0.0764191718598869,0.0012909184831912009,0.0059463479246388,0.06638125855311172,0.0938172550300136,S2
02055100,IC,0.169998035483595,0.0620403776063878,0.2651204989622354,0.1019020182913776,0.046096475757777,,0.12390155972581798,0.015943901848610803,-0.0160829551331268,0.03316847758539565,0.0622119918873982,S2
02055100,dPL,0.0502276244437748,0.016579214752976,0.0394417232937283,0.0395689222547743,0.0174833034424513,42.0,0.032744321001323504,-0.0009040886894753006,-0.0011338157843511,0.03624626711765522,0.0622119918873982,S2
02055100,dPL,0.0481525201067853,0.014134939983673,0.0380358378092448,0.0273428264417146,0.019530839143351,123.0,0.0286216809634343,-0.005395899159677999,-0.0033047031105263,0.03757184659185164,0.0622119918873982,S2
02055100,dPL,0.0432141038796676,0.0175501210702866,0.0307374000549316,0.0213768573907705,0.012958499873501,2026.0,0.0302556040061666,0.0045916211967856006,-0.0034811428915924,0.03788536569677203,0.0622119918873982,S2
02056900,IC,0.1059906023248047,0.0876021830948265,0.0735474821686751,0.0674546954700675,0.0458495490908382,,0.0601410532339665,0.04175263400398829,-0.0009423760007739,0.006233838050499374,0.0646059372808137,S2
02056900,dPL,0.0516865264053407,0.0130512107734617,0.0356916691127576,0.042031012641059,0.023486029630333,42.0,0.028200496775007702,-0.0104348188568713,-1.0648762378884236e-05,0.033484591301806144,0.0646059372808137,S2
02056900,dPL,0.0554579652447456,0.0123517822317878,0.029332170988384,0.0303876399993896,0.016200640629969,123.0,0.0392573246147766,-0.0038488583981812,-0.000159450767162,0.034941682409866726,0.0646059372808137,S2
02056900,dPL,0.0592768817880601,0.0116830288702929,0.0309441460503472,0.0310901217990451,0.0109997380090176,2026.0,0.0482771437790425,0.0006832908612753007,-0.0005701870624112,0.035427386360104784,0.0646059372808137,S2
02059500,IC,0.1525913929675039,0.0393629429462965,0.2027332925991254,0.0687171847227365,0.0980417170308404,,0.0545496759366635,-0.0586787740845439,-0.0031264237756268,0.02838959423710996,0.0529389162953181,S2
02059500,dPL,0.0420888127401007,0.0157544836340095,0.0144529978434245,0.0172124724639089,0.0151811182135514,42.0,0.0269076945265493,0.0005733654204581017,-0.0005838785548376,0.0302285067694944,0.0529389162953181,S2
02059500,dPL,0.0421887915510148,0.0159994623576137,0.0237137392947548,0.0280970021298057,0.0137155198106797,123.0,0.0284732717403351,0.002283942546934002,-0.0012296818008652,0.03251847342474801,0.0529389162953181,S2
02059500,dPL,0.0391580748055378,0.0072896115112748,0.009318372938368,0.0235363532756937,0.0106077336320908,2026.0,0.028550341173447,-0.0033181221208159993,-0.0019343009483866,0.0311426031137636,0.0529389162953181,S2
02064000,IC,0.0764715083279307,0.0946059262235028,0.1546954011135224,0.092694314748772,0.0527800369663388,,0.0236914713615919,0.041825889257164,-0.0028813350682237,0.017188838732168032,0.0606011692596163,S2
02064000,dPL,0.0334155052786316,0.0131071973902108,0.0272221650396074,0.0108329653739929,0.0103954804818784,42.0,0.0230200247967532,0.0027117169083324,-0.0010063389038613,0.02602633301407342,0.0606011692596163,S2
02064000,dPL,0.0266806572561706,0.0113282346213838,0.0293293595314025,0.0215004391140408,0.0152825238738336,123.0,0.011398133382336998,-0.0039542892524498,-0.0011081125770094,0.028025465228686874,0.0606011692596163,S2
02064000,dPL,0.0306534466027359,0.0119027617011346,0.02764207976205,0.0172694736056857,0.0115613367373037,2026.0,0.0190921098654322,0.0003414249638309004,-0.0029213298508907,0.027080307438411277,0.0606011692596163,S2
02065500,IC,0.1702485828718458,0.0579823305069824,0.247776108534127,0.0891995034605946,0.025189444853478,,0.1450591380183678,0.0327928856535044,-0.0149019137335282,0.02842632513189336,0.0617139970732649,S2
02065500,dPL,0.0370488574565681,0.0100408406203029,0.0498899817466735,0.0151540120442708,0.0110307238016595,42.0,0.0260181336549086,-0.0009898831813566003,0.0014790748142987,0.02520166407636315,0.0617139970732649,S2
02065500,dPL,0.049040527853161,0.011589799603195,0.036669543811253,0.0208818912506103,0.0147117845580491,123.0,0.0343287432951119,-0.0031219849548541,0.0008083800786737,0.02831132715956719,0.0617139970732649,S2
02065500,dPL,0.0368955475890348,0.0119247346658277,0.0279790163040161,0.0111563364664713,0.0101447797942209,2026.0,0.0267507677948139,0.0017799548716067991,-6.927322976024719e-06,0.02779849426262515,0.0617139970732649,S2
02069700,IC,0.0884108863002062,0.0526598180396333,0.1353198329464898,0.1343902876695552,0.055205316301426,,0.0332055699987802,-0.002545498261792699,-0.000630616870442,0.028677804774148608,0.0533951587612168,S2
02069700,dPL,0.0581141528543304,0.0206557995962976,0.0332933664321899,0.0273555517196655,0.0183626028773828,42.0,0.0397515499769476,0.0022931967189148,0.0013736021604068,0.02534568229656564,0.0533951587612168,S2
02069700,dPL,0.0750690594920105,0.0118562310522877,0.0390311224120003,0.0323162078857421,0.0254449767147753,123.0,0.04962408277723519,-0.013588745662487599,0.0016017745973624,0.028565637813913414,0.0533951587612168,S2
02069700,dPL,0.0730570649058826,0.0139090290497361,0.026672871907552,0.0235895041761727,0.0216908059790982,2026.0,0.0513662589267844,-0.007781776929362098,0.0014784442712694,0.02837026680811927,0.0533951587612168,S2
02070000,IC,0.1024647962807486,0.045499945563626,0.106763105983646,0.0508136185003545,0.0169246989958135,,0.0855400972849351,0.0285752465678125,-0.0005306514283166,0.018910543746150976,0.0508621647943431,S2
02070000,dPL,0.0376526343314527,0.029926514448001,0.0190173757487329,0.0241312227751079,0.0247312033103929,42.0,0.012921431021059804,0.0051953111376081,0.0011890567815352,0.021881506124644567,0.0508621647943431,S2
02070000,dPL,0.0398200653526877,0.0126090355296382,0.0309743625777108,0.0260109889010588,0.0232760956575971,123.0,0.016543969695090602,-0.010667060127958898,-0.0010769239682896,0.02443124880940839,0.0508621647943431,S2
02070000,dPL,0.0409675293138765,0.0190236521404637,0.0191638946533203,0.0163686275482177,0.0282375011392081,2026.0,0.012730028174668395,-0.0092138489987444,-0.0003297316916411,0.0245926122457244,0.0508621647943431,S2
02074500,IC,0.0612044521039845,0.0500623157985451,0.0612262434678246,0.0467158862398504,0.0132194740978557,,0.0479849780061288,0.036842841700689404,-0.0019796275280052,0.024545608583271594,0.0524690208413809,S2
02074500,dPL,0.0246882263008763,0.0203449904973429,0.019651995207134,0.0169126902307782,0.0152343526170354,42.0,0.0094538736838409,0.0051106378803075,-0.0046142866112769,0.022780487075293454,0.0524690208413809,S2
02074500,dPL,0.0265587491302591,0.0191832586529053,0.0284507327609592,0.0228631496429443,0.0115725743789508,123.0,0.014986174751308302,0.007610684273954501,-0.0090788028136249,0.024323984912161034,0.0524690208413809,S2
02074500,dPL,0.0200530156047489,0.0083445131723958,0.0195964745112827,0.0136621935026986,0.0146449895118272,2026.0,0.005408026092921701,-0.006300476339431399,-0.0089704553692003,0.023533516685902645,0.0524690208413809,S2
02077200,IC,0.0689835251044624,0.0377356904210082,0.104045270270645,0.063041822631275,0.0428060801046259,,0.0261774449998365,-0.005070389683617699,-0.0037881736314111,0.012929087568601116,0.0489889008542847,S1
02077200,dPL,0.0520549283878669,0.0237842609827723,0.029974068914141,0.0296961947491294,0.0192362194094168,42.0,0.0328187089784501,0.004548041573355498,-0.0052833582513912,0.017997438661027765,0.0489889008542847,S1
02077200,dPL,0.0481601730999498,0.0198180110650894,0.0314949688158536,0.028254210948944,0.0178806879288396,123.0,0.030279485171110197,0.0019373231362497974,-0.0073455483726581,0.014887157503699955,0.0489889008542847,S1
02077200,dPL,0.0481397774275804,0.0242416024416686,0.0495141148567199,0.0321869490047295,0.0226924505414045,2026.0,0.025447326886175903,0.001549151900264098,-0.0137950190902006,0.015787303093842908,0.0489889008542847,S1
02081500,IC,0.0968834472249849,0.0314277272251951,0.2383174456407127,0.061521235013374,0.0602342615056062,,0.0366491857193787,-0.0288065342804111,-0.0066416165127651,0.012952051238380391,0.0436247713972968,S1
02081500,dPL,0.0269579541630268,0.0105961105601133,0.0154698267579078,0.0118451436360678,0.011671278640807,42.0,0.0152866755222198,-0.0010751680806936996,-0.0029309538884811,0.013924965000124967,0.0436247713972968,S1
02081500,dPL,0.0395060929245613,0.0187808064271444,0.0239571301560652,0.0177150964736938,0.0143565679868115,123.0,0.0251495249377498,0.004424238440332901,-0.0059460383155499,0.013442520958554804,0.0436247713972968,S1
02081500,dPL,0.0252288477518848,0.0152026263289787,0.0154068963281039,0.0342245187078203,0.0155212770684874,2026.0,0.0097075706833974,-0.00031865073950869925,-0.0114476070345211,0.014079368681485183,0.0436247713972968,S1
02082950,IC,0.12684030347634,0.0306569817511735,0.2033622116930042,0.0693359774756204,0.0765219082166642,,0.05031839525967581,-0.0458649264654907,-0.017730074855666,-0.00315868223927529,0.0329927432325966,S1
02082950,dPL,0.0457973715710121,0.0332102330348211,0.0300067477756076,0.0292281256781683,0.0260133277489453,42.0,0.0197840438220668,0.007196905285875802,-0.0056798545817766,0.008886602162741175,0.0329927432325966,S1
02082950,dPL,0.0438845122589731,0.0136189447388652,0.0334277682834201,0.0197583436965942,0.0225179737200256,123.0,0.021366538538947502,-0.008899028981160398,-0.0069414750481324,0.005488623527510339,0.0329927432325966,S1
02082950,dPL,0.035604317220079,0.0199628130241036,0.0099225897538034,0.0235545635223388,0.0221499459447187,2026.0,0.0134543712753603,-0.0021871329206150994,-0.0123671518028982,0.004682221161728006,0.0329927432325966,S1
02092500,IC,0.0114047820389425,0.2511119752937563,0.0811326885213349,0.1449084127386779,0.0408803533849024,,-0.029475571345959902,0.2102316219088539,-0.0107363207745052,-0.031459906419335604,0.0120832517590196,S1
02092500,dPL,0.0399544046577161,0.0313579238622848,0.0367309168765419,0.0260486602783203,0.0351086500826017,42.0,0.004845754575114401,-0.0037507262203168995,-0.0327721312736414,-0.018610594985645657,0.0120832517590196,S1
02092500,dPL,0.0285855913435861,0.0238500264993939,0.0321627727576664,0.0200452346068162,0.0238560447375363,123.0,0.004729546606049802,-6.018238142398158e-06,-0.0184191199509654,-0.030192119688584818,0.0120832517590196,S1
02092500,dPL,0.0171683213804344,0.025532468663104,0.0308689520909236,0.0345943681895732,0.0382615008201106,2026.0,-0.021093179439676202,-0.0127290321570066,-0.012171089630771,-0.02166512636377127,0.0120832517590196,S1
02096846,IC,0.0902557345541344,0.1918618058421314,0.1612657623206366,0.2465503794696287,0.0546885736274973,,0.035567160926637094,0.1371732322146341,-0.0047783151916127,0.0054191645264374255,0.0392525452032849,S1
02096846,dPL,0.0609617944997338,0.0239777318974697,0.0293947007921007,0.0196905348036023,0.0213661843031031,42.0,0.0395956101966307,0.0026115475943666,-0.0017624660864856,0.012723436433965007,0.0392525452032849,S1
02096846,dPL,0.0540540930074242,0.0082573104749816,0.0477536519368489,0.0345936843327113,0.0224148286868514,123.0,0.0316392643205728,-0.0141575182118698,-0.0054369218700324,0.010074756338807167,0.0392525452032849,S1
02096846,dPL,0.0487166758817223,0.0061136156676013,0.0193263377462114,0.032276490638996,0.0213566858162061,2026.0,0.0273599900655162,-0.0152430701486048,-0.0089059957348868,0.013899947333975593,0.0392525452032849,S1
02102908,IC,0.0203976017614488,0.0738478220972962,0.0946078985720778,0.1071189020926195,0.0302160384275168,,-0.009818436666068,0.043631783669779406,-0.0020842451119109,-0.006593235921206642,0.0235111757954398,S1
02102908,dPL,0.0155753676020974,0.0131609963159777,0.0205463409423828,0.0126566886901855,0.019330410409945,42.0,-0.0037550428078476014,-0.006169414093967301,-0.0017636623362926,0.006673950217572555,0.0235111757954398,S1
02102908,dPL,0.0233658738491164,0.0152185912283704,0.0161418914794921,0.0105914427683903,0.0166979079604975,123.0,0.006667965888618902,-0.0014793167321270981,-0.000834845021479,0.00861310393401915,0.0235111757954398,S1
02102908,dPL,0.0147579714077877,0.0223356671688186,0.0129480573866102,0.0128923929654634,0.0132809467670547,2026.0,0.001477024640733,0.009054720401763902,-0.0002225251417248,0.007980094896927192,0.0235111757954398,S1
02108000,IC,0.0681826938591344,0.0573560229331412,0.1326233143307446,0.1109891767167298,0.0828935063303543,,-0.0147108124712199,-0.025537483397213102,-0.0398108945513189,-0.03528009750854766,0.0092819261110396,S1
02108000,dPL,0.0128075269916956,0.0097073025605168,0.0120693445205688,0.0071964506059885,0.0095485574231952,42.0,0.0032589695685004,0.00015874513732160034,-0.0151236372537654,-0.010396810796616474,0.0092819261110396,S1
02108000,dPL,0.007606425688595,0.013073194370385,0.0064197964138454,0.0065518052954422,0.0069813232355661,123.0,0.0006251024530288998,0.0060918711348189,-0.012576640920361,-0.0034745873611700118,0.0092819261110396,S1
02108000,dPL,0.0057132266849835,0.0132706125068541,0.0078088962114774,0.0060978018004319,0.0072679818384704,2026.0,-0.0015547551534869,0.0060026306683837,-0.0047812121156683,-0.0015634876418518795,0.0092819261110396,S1
02111180,IC,0.1080917538472995,0.0817215730801734,0.1611097289000311,0.0682354329020185,0.0530179750527315,,0.05507377879456799,0.0287035980274419,-0.0002037624402019,0.02344466573324,0.0460568781002514,S1
02111180,dPL,0.0786312916944641,0.0398793569562774,0.0475624296400282,0.0366060648645673,0.0179856072370832,42.0,0.0606456844573809,0.0218937497191942,0.0010793113154048,0.021556807565892067,0.0460568781002514,S1
02111180,dPL,0.0767369978034051,0.038711050991219,0.0599586062961154,0.051989129611424,0.0304361928765956,123.0,0.04630080492680949,0.0082748581146234,0.0003327802353676,0.02445025494470965,0.0460568781002514,S1
02111180,dPL,0.0663759471173032,0.0417861162751588,0.027699589729309,0.0541687435574,0.0364362071533848,2026.0,0.029939739963918396,0.005349909121773994,0.0004688719136756,0.024383548410016886,0.0460568781002514,S1
02111500,IC,0.1468997322879373,0.0811004465907649,0.1132815991413715,0.1167887535479581,0.0228253393815176,,0.1240743929064197,0.05827510720924731,-0.0010951195484012,0.03413224920908475,0.0523692516718814,S2
02111500,dPL,0.049017890870716,0.0445342650641048,0.0356201171874999,0.0327777438693577,0.0297895893732673,42.0,0.0192283014974487,0.0147446756908375,0.0004991175625347,0.029793494464805947,0.0523692516718814,S2
