basin_id,paradigm,regime,contrast,within_a,within_b,within_pooled,between_all,excess,prop_between_gt_within,prop_excess_gt_0,frac_snow,snow_stratum,snow_regime
06911900,IC,IC,Base-TGD,0.46218876909212248,0.40071028467177838,0.43144952688195043,0.42749493959905605,-0.003954587282894384,False,False,0.061853160375396198,S2,S2
06911900,IC,IC,TGD-CN,0.40071028467177838,0.47930934608749443,0.4400098153796364,0.47286873812083474,0.032858922741198338,True,True,0.061853160375396198,S2,S2
06917000,IC,IC,Base-CN,0.51086829975178571,0.46081857465499249,0.48584343720338907,0.49242276116624645,0.0065793239628573752,True,True,0.051070204703279998,S2,S2
06917000,IC,IC,Base-TGD,0.51086829975178571,0.4421045822214944,0.47648644098664006,0.44415219297735375,-0.032334248009286304,False,False,0.051070204703279998,S2,S2
06917000,IC,IC,TGD-CN,0.4421045822214944,0.46081857465499249,0.45146157843824342,0.44842713759712283,-0.0030344408411205892,False,False,0.051070204703279998,S2,S2
06918460,IC,IC,Base-CN,0.52739538156789756,0.45789585099401447,0.49264561628095604,0.48245187401769651,-0.010193742263259531,False,False,0.049858846867926403,S1,S1
06918460,IC,IC,Base-TGD,0.52739538156789756,0.54544779188352022,0.53642158672570894,0.5372068039170278,0.00078521719131885437,True,True,0.049858846867926403,S1,S1
06918460,IC,IC,TGD-CN,0.54544779188352022,0.45789585099401447,0.50167182143876732,0.5040999381760185,0.0024281167372511847,True,True,0.049858846867926403,S1,S1
06919500,IC,IC,Base-CN,0.55235010896548886,0.55967928601530736,0.55601469749039811,0.55519742433588837,-0.00081727315450974558,False,False,0.049446608376687601,S1,S1
06919500,IC,IC,Base-TGD,0.55235010896548886,0.59686172730146514,0.57460591813347706,0.58387623976850789,0.0092703216350308315,True,True,0.049446608376687601,S1,S1
06919500,IC,IC,TGD-CN,0.59686172730146514,0.55967928601530736,0.5782705066583862,0.57287578192167443,-0.0053947247367117646,False,False,0.049446608376687601,S1,S1
06921070,IC,IC,Base-CN,0.58336133445972704,0.62637027041902382,0.60486580243937538,0.58709301709306172,-0.017772785346313658,False,False,0.060123837283451602,S2,S2
06921070,IC,IC,Base-TGD,0.58336133445972704,0.48539902420345171,0.53438017933158943,0.54273613283971223,0.0083559535081227931,True,True,0.060123837283451602,S2,S2
06921070,IC,IC,TGD-CN,0.48539902420345171,0.62637027041902382,0.55588464731123777,0.55867348306371201,0.0027888357524742391,True,True,0.060123837283451602,S2,S2
06921200,IC,IC,Base-CN,0.51696373193993028,0.53076912227001205,0.52386642710497111,0.49875740295836568,-0.02510902414660543,False,False,0.057255427061220401,S2,S2
06921200,IC,IC,Base-TGD,0.51696373193993028,0.48089711526147261,0.49893042360070144,0.50917836309380882,0.010247939493107372,True,True,0.057255427061220401,S2,S2
06921200,IC,IC,TGD-CN,0.48089711526147261,0.53076912227001205,0.50583311876574233,0.50066502940755275,-0.0051680893581895759,False,False,0.057255427061220401,S2,S2
07057500,IC,IC,Base-CN,0.44776228024955905,0.4595092206225842,0.45363575043607163,0.45621835385699017,0.0025826034209185389,True,True,0.056439436709580702,S2,S2
07057500,IC,IC,Base-TGD,0.44776228024955905,0.52162495563596412,0.48469361794276156,0.48980343412797017,0.0051098161852086155,True,True,0.056439436709580702,S2,S2
07057500,IC,IC,TGD-CN,0.52162495563596412,0.4595092206225842,0.49056708812927419,0.52347818458170514,0.032911096452430955,True,True,0.056439436709580702,S2,S2
07060710,IC,IC,Base-CN,0.49148791317367074,0.51908187657777416,0.50528489487572248,0.48027889412693781,-0.025006000748784674,False,False,0.050998483129256901,S2,S2
07060710,IC,IC,Base-TGD,0.49148791317367074,0.49923237227266093,0.49536014272316586,0.49159097797129669,-0.0037691647518691695,False,False,0.050998483129256901,S2,S2
07060710,IC,IC,TGD-CN,0.49923237227266093,0.51908187657777416,0.50915712442521754,0.51409711470764363,0.0049399902824260877,True,True,0.050998483129256901,S2,S2
07066000,IC,IC,Base-CN,0.58082183041864321,0.41688953320733774,0.49885568181299045,0.5153966713314726,0.016540989518482152,True,True,0.056231313719669503,S2,S2
07066000,IC,IC,Base-TGD,0.58082183041864321,0.51548552740963527,0.54815367891413924,0.55053294411410958,0.0023792651999703374,True,True,0.056231313719669503,S2,S2
07066000,IC,IC,TGD-CN,0.51548552740963527,0.41688953320733774,0.46618753030848648,0.52783104120615043,0.061643510897663956,True,True,0.056231313719669503,S2,S2
07083000,IC,IC,Base-CN,0.46001506877184367,0.44164579828579453,0.45083043352881913,0.52475828227715504,0.073927848748335911,True,True,0.71059994783690705,S5,S5
07083000,IC,IC,Base-TGD,0.46001506877184367,0.29265991489396587,0.37633749183290477,0.64065312450961587,0.2643156326767111,True,True,0.71059994783690705,S5,S5
07083000,IC,IC,TGD-CN,0.29265991489396587,0.44164579828579453,0.36715285658988017,0.53123534904546732,0.16408249245558715,True,True,0.71059994783690705,S5,S5
07142300,IC,IC,Base-CN,0.41246827973399613,0.44113168240493278,0.42679998106946448,0.43732299449050271,0.01052301342103823,True,True,0.086791678000222694,S2,S2
07142300,IC,IC,Base-TGD,0.41246827973399613,0.51408277243475509,0.46327552608437561,0.50416698738788557,0.040891461303509957,True,True,0.086791678000222694,S2,S2
07142300,IC,IC,TGD-CN,0.51408277243475509,0.44113168240493278,0.47760722741984396,0.48207594068332726,0.0044687132634833038,True,True,0.086791678000222694,S2,S2
07145700,IC,IC,Base-CN,0.4110795864518979,0.43153240014409638,0.42130599329799712,0.41501568525187671,-0.0062903080461204075,False,False,0.061761151970406797,S2,S2
07145700,IC,IC,Base-TGD,0.4110795864518979,0.42762745859548057,0.41935352252368924,0.42226598103218371,0.0029124585084944754,True,True,0.061761151970406797,S2,S2
07145700,IC,IC,TGD-CN,0.42762745859548057,0.43153240014409638,0.4295799293697885,0.44125084497360778,0.011670915603819276,True,True,0.061761151970406797,S2,S2
07167500,IC,IC,Base-CN,0.50287169570313928,0.45701106377986822,0.47994137974150375,0.45545602126770479,-0.024485358473798957,False,False,0.0520689190916616,S2,S2
07167500,IC,IC,Base-TGD,0.50287169570313928,0.38475494213347361,0.44381331891830644,0.45192167002173511,0.0081083511034286682,True,True,0.0520689190916616,S2,S2
07167500,IC,IC,TGD-CN,0.38475494213347361,0.45701106377986822,0.42088300295667092,0.38876075268589538,-0.032122250270775532,False,False,0.0520689190916616,S2,S2
07180500,IC,IC,Base-CN,0.53112989022890067,0.50130206053441395,0.51621597538165731,0.50424886481075215,-0.01196711057090516,False,False,0.055784620682848597,S2,S2
07180500,IC,IC,Base-TGD,0.53112989022890067,0.46818760190352154,0.49965874606621108,0.48689928764258239,-0.012759458423628689,False,False,0.055784620682848597,S2,S2
07180500,IC,IC,TGD-CN,0.46818760190352154,0.50130206053441395,0.48474483121896772,0.4878595209872254,0.0031146897682576835,True,True,0.055784620682848597,S2,S2
07184000,IC,IC,Base-CN,0.47136544353012177,0.46307937023017554,0.46722240688014866,0.46991406187480655,0.0026916549946578994,True,True,0.045357617584439701,S1,S1
07184000,IC,IC,Base-TGD,0.47136544353012177,0.43787185365766867,0.45461864859389522,0.43034210041811349,-0.024276548175781731,False,False,0.045357617584439701,S1,S1
07184000,IC,IC,TGD-CN,0.43787185365766867,0.46307937023017554,0.45047561194392211,0.44169729293700399,-0.0087783190069181116,False,False,0.045357617584439701,S1,S1
07195800,IC,IC,Base-CN,0.45947865902264945,0.52820825632188995,0.49384345767226967,0.5067080382292164,0.012864580556946725,True,True,0.0482364215180522,S1,S1
07195800,IC,IC,Base-TGD,0.45947865902264945,0.5335908765060251,0.49653476776433725,0.52374028453331789,0.027205516768980642,True,True,0.0482364215180522,S1,S1
07195800,IC,IC,TGD-CN,0.5335908765060251,0.52820825632188995,0.53089956641395752,0.52603581613217609,-0.0048637502817814315,False,False,0.0482364215180522,S1,S1
07196900,IC,IC,Base-CN,0.54563448871433085,0.47404988739948245,0.50984218805690662,0.46224499534047381,-0.047597192716432812,False,False,0.046098631504051898,S1,S1
07196900,IC,IC,Base-TGD,0.54563448871433085,0.49575966533520188,0.52069707702476631,0.51709929756357842,-0.0035977794611878888,False,False,0.046098631504051898,S1,S1
07196900,IC,IC,TGD-CN,0.49575966533520188,0.47404988739948245,0.48490477636734219,0.50309872649347476,0.018193950126132563,True,True,0.046098631504051898,S1,S1
07197000,IC,IC,Base-CN,0.58159935818356412,0.49532388242716197,0.53846162030536304,0.57075686635850686,0.032295246053143822,True,True,0.040801094475572598,S1,S1
07197000,IC,IC,Base-TGD,0.58159935818356412,0.56631143248192672,0.57395539533274542,0.57653230969073355,0.0025769143579881248,True,True,0.040801094475572598,S1,S1
07197000,IC,IC,TGD-CN,0.56631143248192672,0.49532388242716197,0.53081765745454434,0.55765075883453652,0.026833101379992175,True,True,0.040801094475572598,S1,S1
07208500,IC,IC,Base-CN,0.56020354912462855,0.48168133858536022,0.52094244385499433,0.52741681628432779,0.0064743724293334637,True,True,0.33313498367948202,S4,S4
07208500,IC,IC,Base-TGD,0.56020354912462855,0.53996401637861402,0.55008378275162129,0.59706094485685957,0.046977162105238279,True,True,0.33313498367948202,S4,S4
07208500,IC,IC,TGD-CN,0.53996401637861402,0.48168133858536022,0.51082267748198706,0.5679810371869356,0.057158359704948536,True,True,0.33313498367948202,S4,S4
07261000,IC,IC,Base-CN,0.53625195667467218,0.53216444355484827,0.53420820011476022,0.49403805551725599,-0.040170144597504231,False,False,0.0378060990134872,S1,S1
07261000,IC,IC,Base-TGD,0.53625195667467218,0.56950478501310342,0.5528783708438878,0.55732003111638451,0.0044416602724967058,True,True,0.0378060990134872,S1,S1
07261000,IC,IC,TGD-CN,0.56950478501310342,0.53216444355484827,0.55083461428397584,0.55039877362847167,-0.00043584065550417161,False,False,0.0378060990134872,S1,S1
07263295,IC,IC,Base-CN,0.46540285742102422,0.55419790797871094,0.5098003826998676,0.52891366924963124,0.019113286549763631,True,True,0.031045510728190399,S1,S1
07263295,IC,IC,Base-TGD,0.46540285742102422,0.52578784411259871,0.49559535076681149,0.52042418498519361,0.024828834218382112,True,True,0.031045510728190399,S1,S1
07263295,IC,IC,TGD-CN,0.52578784411259871,0.55419790797871094,0.53999287604565482,0.54606958600290612,0.0060767099572512917,True,True,0.031045510728190399,S1,S1
07291000,IC,IC,Base-CN,0.50852864188660374,0.43276165903204306,0.47064515045932342,0.46688550396243611,-0.0037596464968873144,False,False,0.003569389743915,S1,S1
07291000,IC,IC,Base-TGD,0.50852864188660374,0.47945932427559057,0.49399398308109715,0.50378927845130916,0.0097952953702120094,True,True,0.003569389743915,S1,S1
07291000,IC,IC,TGD-CN,0.47945932427559057,0.43276165903204306,0.45611049165381679,0.45247720798847474,-0.0036332836653420464,False,False,0.003569389743915,S1,S1
07299670,IC,IC,Base-CN,0.5528106106280446,0.51434653237796324,0.53357857150300392,0.54799803134233882,0.014419459839334903,True,True,0.029132353452169999,S1,S1
07299670,IC,IC,Base-TGD,0.5528106106280446,0.58365449700174388,0.56823255381489424,0.55844313780053612,-0.009789416014358121,False,False,0.029132353452169999,S1,S1
07299670,IC,IC,TGD-CN,0.58365449700174388,0.51434653237796324,0.54900051468985356,0.57879250222486922,0.029791987535015663,True,True,0.029132353452169999,S1,S1
07301410,IC,IC,Base-CN,0.47723464624330403,0.4809110209698122,0.47907283360655811,0.49209694497281986,0.013024111366261748,True,True,0.075416759135817094,S2,S2
07301410,IC,IC,Base-TGD,0.47723464624330403,0.49309377939325816,0.48516421281828109,0.48573866271008881,0.00057444989180771566,True,True,0.075416759135817094,S2,S2
07301410,IC,IC,TGD-CN,0.49309377939325816,0.4809110209698122,0.48700240018153518,0.51481483516921389,0.027812434987678714,True,True,0.075416759135817094,S2,S2
07315200,IC,IC,Base-CN,0.43878083894309206,0.439569598817941,0.43917521888051653,0.43273695701381554,-0.0064382618667009894,False,False,0.0162560388991893,S1,S1
07315200,IC,IC,Base-TGD,0.43878083894309206,0.44862033782365329,0.44370058838337267,0.4367825406723263,-0.0069180477110463712,False,False,0.0162560388991893,S1,S1
07315200,IC,IC,TGD-CN,0.44862033782365329,0.439569598817941,0.44409496832079715,0.43633706302419567,-0.007757905296601475,False,False,0.0162560388991893,S1,S1
07315700,IC,IC,Base-CN,0.5476990277648206,0.5287829684881945,0.5382409981265075,0.56502064508179406,0.026779646955286562,True,True,0.020816122880173701,S1,S1
07315700,IC,IC,Base-TGD,0.5476990277648206,0.50502281814245864,0.52636092295363968,0.53803726276731367,0.011676339813673997,True,True,0.020816122880173701,S1,S1
07315700,IC,IC,TGD-CN,0.50502281814245864,0.5287829684881945,0.51690289331532657,0.51557221612895376,-0.0013306771863728084,False,False,0.020816122880173701,S1,S1
07335700,IC,IC,Base-CN,0.52564424011069233,0.4228763943554153,0.47426031723305384,0.47731766090385175,0.0030573436707979074,True,True,0.043016296074112899,S1,S1
07335700,IC,IC,Base-TGD,0.52564424011069233,0.4868012373644186,0.50622273873755552,0.48662412779115277,-0.01959861094640275,False,False,0.043016296074112899,S1,S1
07335700,IC,IC,TGD-CN,0.4868012373644186,0.4228763943554153,0.45483881585991692,0.45326441696395781,-0.0015743988959591171,False,False,0.043016296074112899,S1,S1
07340300,IC,IC,Base-CN,0.46772644999815277,0.45084214864996425,0.45928429932405851,0.4657395325836029,0.0064552332595443906,True,True,0.038567805450922303,S1,S1
07340300,IC,IC,Base-TGD,0.46772644999815277,0.45272557544258735,0.46022601272037006,0.49009782599560459,0.029871813275234527,True,True,0.038567805450922303,S1,S1
07340300,IC,IC,TGD-CN,0.45272557544258735,0.45084214864996425,0.4517838620462758,0.46621069893119055,0.014426836884914751,True,True,0.038567805450922303,S1,S1
07346045,IC,IC,Base-CN,0.45591451813627237,0.47159615304457203,0.4637553355904222,0.45737417849203099,-0.0063811570983912103,False,False,0.016889793856234799,S1,S1
07346045,IC,IC,Base-TGD,0.45591451813627237,0.35703266705633063,0.4064735925963015,0.44220330499518756,0.03572971239888606,True,True,0.016889793856234799,S1,S1
07346045,IC,IC,TGD-CN,0.35703266705633063,0.47159615304457203,0.41431441005045133,0.42801665650968379,0.013702246459232459,True,True,0.016889793856234799,S1,S1
07359610,IC,IC,Base-CN,0.50972256694140827,0.5164652214540939,0.51309389419775109,0.50461027623390708,-0.0084836179638440035,False,False,0.030179024861366099,S1,S1
07359610,IC,IC,Base-TGD,0.50972256694140827,0.51755755801181202,0.5136400624766102,0.54556963130649216,0.03192956882988196,True,True,0.030179024861366099,S1,S1
07359610,IC,IC,TGD-CN,0.51755755801181202,0.5164652214540939,0.51701138973295291,0.52821034180848092,0.011198952075528013,True,True,0.030179024861366099,S1,S1
07362100,IC,IC,Base-CN,0.48286849122104636,0.46289645115227285,0.4728824711866596,0.51130342124922812,0.038420950062568515,True,True,0.018323465791703498,S1,S1
07362100,IC,IC,Base-TGD,0.48286849122104636,0.55501050811538399,0.51893949966821518,0.50747633272208348,-0.011463166946131698,False,False,0.018323465791703498,S1,S1
07362100,IC,IC,TGD-CN,0.55501050811538399,0.46289645115227285,0.50895347963382842,0.52834654625489375,0.019393066621065325,True,True,0.018323465791703498,S1,S1
07362587,IC,IC,Base-CN,0.46181315324281391,0.45450919459239397,0.45816117391760391,0.45080794416963277,-0.0073532297479711461,False,False,0.036638066886185101,S1,S1
07362587,IC,IC,Base-TGD,0.46181315324281391,0.48572751185140572,0.47377033254710982,0.49123278298440809,0.017462450437298271,True,True,0.036638066886185101,S1,S1
07362587,IC,IC,TGD-CN,0.48572751185140572,0.45450919459239397,0.47011835322189988,0.49242936003478366,0.022311006812883782,True,True,0.036638066886185101,S1,S1
07375000,IC,IC,Base-CN,0.51642786091019677,0.50231827338588952,0.5093730671480432,0.52338446238567538,0.014011395237632174,True,True,0.00050816552542139995,S1,S1
07375000,IC,IC,Base-TGD,0.51642786091019677,0.52982511340413385,0.52312648715716525,0.52417318222501119,0.0010466950678459375,True,True,0.00050816552542139995,S1,S1
07375000,IC,IC,TGD-CN,0.52982511340413385,0.50231827338588952,0.51607169339501169,0.54376897744682551,0.02769728405181382,True,True,0.00050816552542139995,S1,S1
08013000,IC,IC,Base-CN,0.4208234666846794,0.4024921857265894,0.4116578262056344,0.4098465370442651,-0.0018112891613693005,False,False,0.0032863361803717002,S1,S1
08013000,IC,IC,Base-TGD,0.4208234666846794,0.4904669688583097,0.45564521777149458,0.4552798424901211,-0.00036537528137348119,False,False,0.0032863361803717002,S1,S1
08013000,IC,IC,TGD-CN,0.4904669688583097,0.4024921857265894,0.44647957729244958,0.4384859786678118,-0.0079935986246377766,False,False,0.0032863361803717002,S1,S1
08014500,IC,IC,Base-CN,0.48955214301970673,0.44592104685298722,0.46773659493634701,0.48251216110121919,0.014775566164872189,True,True,0.0022457658116512998,S1,S1
08014500,IC,IC,Base-TGD,0.48955214301970673,0.50209294957130823,0.49582254629550748,0.52134270964977381,0.025520163354266323,True,True,0.0022457658116512998,S1,S1
08014500,IC,IC,TGD-CN,0.50209294957130823,0.44592104685298722,0.47400699821214776,0.52343158989955763,0.049424591687409869,True,True,0.0022457658116512998,S1,S1
08023080,IC,IC,Base-CN,0.52407678581342165,0.54023018590361827,0.53215348585851996,0.5207458784047807,-0.011407607453739255,False,False,0.0072046599774758004,S1,S1
08023080,IC,IC,Base-TGD,0.52407678581342165,0.52342685674930434,0.52375182128136299,0.53536106021658902,0.011609238935226029,True,True,0.0072046599774758004,S1,S1
08023080,IC,IC,TGD-CN,0.52342685674930434,0.54023018590361827,0.5318285213264613,0.53315931692996621,0.0013307956035049084,True,True,0.0072046599774758004,S1,S1
08050800,IC,IC,Base-CN,0.43008100780767494,0.36204502591791032,0.39606301686279266,0.39513877203982117,-0.00092424482297148725,False,False,0.019672896878614302,S1,S1
08050800,IC,IC,Base-TGD,0.43008100780767494,0.4565836041022906,0.44333230595498274,0.42686971279882119,-0.016462593156161553,False,False,0.019672896878614302,S1,S1
08050800,IC,IC,TGD-CN,0.4565836041022906,0.36204502591791032,0.40931431501010046,0.3813453453970847,-0.027968969613015759,False,False,0.019672896878614302,S1,S1
08066200,IC,IC,Base-CN,0.49758056556370922,0.4502515410069019,0.47391605328530556,0.45672482765746858,-0.017191225627836981,False,False,0.0023206818433828,S1,S1
08066200,IC,IC,Base-TGD,0.49758056556370922,0.51783148709580096,0.50770602632975503,0.49038745833857755,-0.01731856799117748,False,False,0.0023206818433828,S1,S1
08066200,IC,IC,TGD-CN,0.51783148709580096,0.4502515410069019,0.48404151405135143,0.45214525274844392,-0.031896261302907514,False,False,0.0023206818433828,S1,S1
08066300,IC,IC,Base-CN,0.46779622955101502,0.47484075052498925,0.47131849003800214,0.47936985143524735,0.0080513613972452158,True,True,0.0017530511421341001,S1,S1
08066300,IC,IC,Base-TGD,0.46779622955101502,0.51938210312341571,0.49358916633721539,0.49159280621515533,-0.0019963601220600591,False,False,0.0017530511421341001,S1,S1
08066300,IC,IC,TGD-CN,0.51938210312341571,0.47484075052498925,0.49711142682420251,0.49409554845575376,-0.0030158783684487434,False,False,0.0017530511421341001,S1,S1
08070000,IC,IC,Base-CN,0.48850004911699019,0.48721692860301363,0.48785848886000194,0.46933724511291691,-0.018521243747085026,False,False,0.0023807368074233001,S1,S1
08070000,IC,IC,Base-TGD,0.48850004911699019,0.55303837681948453,0.52076921296823731,0.52820179586877958,0.0074325829005422728,True,True,0.0023807368074233001,S1,S1
08070000,IC,IC,TGD-CN,0.55303837681948453,0.48721692860301363,0.52012765271124906,0.52062726337892073,0.00049961066767167939,True,True,0.0023807368074233001,S1,S1
08070200,IC,IC,Base-CN,0.44294163831893912,0.48689168436209429,0.46491666134051668,0.45575289668729724,-0.0091637646532194417,False,False,0.0024550978464836998,S1,S1
08070200,IC,IC,Base-TGD,0.44294163831893912,0.5270411961387681,0.48499141722885364,0.4857635850117496,0.00077216778289596055,True,True,0.0024550978464836998,S1,S1
08070200,IC,IC,TGD-CN,0.5270411961387681,0.48689168436209429,0.50696644025043125,0.4900381919764038,-0.016928248274027446,False,False,0.0024550978464836998,S1,S1
08082700,IC,IC,Base-CN,0.46385640649459375,0.41606427802151524,0.43996034225805447,0.42393558718869495,-0.01602475506935952,False,False,0.012802138484555799,S1,S1
08082700,IC,IC,Base-TGD,0.46385640649459375,0.46493353691572858,0.4643949717051612,0.46737021370212639,0.0029752419969651944,True,True,0.012802138484555799,S1,S1
08082700,IC,IC,TGD-CN,0.46493353691572858,0.41606427802151524,0.44049890746862191,0.46231512840570604,0.02181622093708413,True,True,0.012802138484555799,S1,S1
08086212,IC,IC,Base-CN,0.37869604008438013,0.44422638836902606,0.41146121422670312,0.42515405002965712,0.013692835802953995,True,True,0.013186231396444901,S1,S1
08086212,IC,IC,Base-TGD,0.37869604008438013,0.484652902398094,0.43167447124123703,0.42839638903124322,-0.0032780822099938156,False,False,0.013186231396444901,S1,S1
08086212,IC,IC,TGD-CN,0.484652902398094,0.44422638836902606,0.46443964538356003,0.46199608298939909,-0.0024435623941609363,False,False,0.013186231396444901,S1,S1
08086290,IC,IC,Base-CN,0.47334351219145127,0.46905123418880917,0.47119737319013022,0.47558105137319368,0.0043836781830634552,True,True,0.0128799846435909,S1,S1
08086290,IC,IC,Base-TGD,0.47334351219145127,0.53730541936685261,0.50532446577915191,0.47605610334221926,-0.029268362436932649,False,False,0.0128799846435909,S1,S1
08086290,IC,IC,TGD-CN,0.53730541936685261,0.46905123418880917,0.50317832677783092,0.47287335915471612,-0.030304967623114798,False,False,0.0128799846435909,S1,S1
08101000,IC,IC,Base-CN,0.50201351099293134,0.47101690442915278,0.48651520771104206,0.48865211733378533,0.002136909622743266,True,True,0.0091795525039557006,S1,S1
08101000,IC,IC,Base-TGD,0.50201351099293134,0.51673362841406245,0.5093735697034969,0.49730274030912092,-0.012070829394375981,False,False,0.0091795525039557006,S1,S1
08101000,IC,IC,TGD-CN,0.51673362841406245,0.47101690442915278,0.49387526642160762,0.49090791663626077,-0.0029673497853468511,False,False,0.0091795525039557006,S1,S1
08103900,IC,IC,Base-CN,0.51679132789260662,0.51687207375751498,0.5168317008250608,0.51216287061939303,-0.0046688302056677733,False,False,0.0092842421517583002,S1,S1
08103900,IC,IC,Base-TGD,0.51679132789260662,0.42304257255419597,0.4699169502234013,0.4719597784523063,0.0020428282289050026,True,True,0.0092842421517583002,S1,S1
08103900,IC,IC,TGD-CN,0.42304257255419597,0.51687207375751498,0.46995732315585548,0.46103689881470555,-0.008920424341149924,False,False,0.0092842421517583002,S1,S1
08104900,IC,IC,Base-CN,0.5343689113485296,0.4934365918669118,0.5139027516077207,0.50481779774853452,-0.0090849538591861734,False,False,0.0093596117977167992,S1,S1
08104900,IC,IC,Base-TGD,0.5343689113485296,0.47005175246091252,0.50221033190472109,0.48112324386276906,-0.021087088041952029,False,False,0.0093596117977167992,S1,S1
08104900,IC,IC,TGD-CN,0.47005175246091252,0.4934365918669118,0.48174417216391219,0.46794093556262473,-0.013803236601287461,False,False,0.0093596117977167992,S1,S1
08109700,IC,IC,Base-CN,0.44948946365609205,0.47919512279316795,0.46434229322463,0.44944769468404511,-0.014894598540584891,False,False,0.0051361625387599001,S1,S1
08109700,IC,IC,Base-TGD,0.44948946365609205,0.49818890147420686,0.47383918256514945,0.52627265503772414,0.052433472472574683,True,True,0.0051361625387599001,S1,S1
08109700,IC,IC,TGD-CN,0.49818890147420686,0.47919512279316795,0.4886920121336874,0.49983753184569391,0.011145519712006502,True,True,0.0051361625387599001,S1,S1
08150800,IC,IC,Base-CN,0.40911226434987641,0.43783172775191853,0.42347199605089747,0.41973278460564689,-0.0037392114452505787,False,False,0.0082340595135767004,S1,S1
08150800,IC,IC,Base-TGD,0.40911226434987641,0.41495889408060466,0.41203557921524053,0.41606446203464559,0.0040288828194050552,True,True,0.0082340595135767004,S1,S1
08150800,IC,IC,TGD-CN,0.41495889408060466,0.43783172775191853,0.42639531091626159,0.42507419737005553,-0.0013211135462060652,False,False,0.0082340595135767004,S1,S1
08158700,IC,IC,Base-CN,0.56863366599507825,0.53995000217015066,0.5542918340826144,0.52895279767941683,-0.025339036403197568,False,False,0.0064753537654613997,S1,S1
08158700,IC,IC,Base-TGD,0.56863366599507825,0.45679540420446108,0.51271453509976972,0.51801949730448671,0.0053049622047169898,True,True,0.0064753537654613997,S1,S1
08158700,IC,IC,TGD-CN,0.45679540420446108,0.53995000217015066,0.49837270318730587,0.49982971684830219,0.0014570136609963202,True,True,0.0064753537654613997,S1,S1
08158810,IC,IC,Base-CN,0.51377945948889814,0.5417423781730637,0.52776091883098086,0.52866864094469124,0.00090772211371037415,True,True,0.0058462589398928996,S1,S1
08158810,IC,IC,Base-TGD,0.51377945948889814,0.47462893031706632,0.49420419490298223,0.50724519830116066,0.01304100339817843,True,True,0.0058462589398928996,S1,S1
08158810,IC,IC,TGD-CN,0.47462893031706632,0.5417423781730637,0.50818565424506501,0.49974593122575128,-0.0084397230193137274,False,False,0.0058462589398928996,S1,S1
08164300,IC,IC,Base-CN,0.45009064708060625,0.4220052419855177,0.43604794453306195,0.43037136918346119,-0.0056765753496007543,False,False,0.0021354784821483001,S1,S1
08164300,IC,IC,Base-TGD,0.45009064708060625,0.50818309498632974,0.47913687103346803,0.46899580701539667,-0.010141064018071355,False,False,0.0021354784821483001,S1,S1
08164300,IC,IC,TGD-CN,0.50818309498632974,0.4220052419855177,0.46509416848592372,0.47346521463033797,0.0083710461444142514,True,True,0.0021354784821483001,S1,S1
08164600,IC,IC,Base-CN,0.39987747697012893,0.37548487491830546,0.38768117594421719,0.39476043347023437,0.0070792575260171797,True,True,0.00089788311370859997,S1,S1
08164600,IC,IC,Base-TGD,0.39987747697012893,0.37738223673168325,0.38862985685090612,0.38558476282077381,-0.0030450940301323115,False,False,0.00089788311370859997,S1,S1
08164600,IC,IC,TGD-CN,0.37738223673168325,0.37548487491830546,0.37643355582499438,0.4048143613459918,0.028380805520997421,True,True,0.00089788311370859997,S1,S1
08165300,IC,IC,Base-CN,0.41571815483636648,0.42547013677190287,0.42059414580413468,0.41148536479520825,-0.0091087810089264254,False,False,0.0056160383836324004,S1,S1
08165300,IC,IC,Base-TGD,0.41571815483636648,0.39448315153297892,0.4051006531846727,0.39327865844143783,-0.011821994743234865,False,False,0.0056160383836324004,S1,S1
08165300,IC,IC,TGD-CN,0.39448315153297892,0.42547013677190287,0.40997664415244089,0.39445477682798225,-0.015521867324458649,False,False,0.0056160383836324004,S1,S1
08171300,IC,IC,Base-CN,0.43687358616329658,0.40054543101727302,0.41870950859028477,0.43422399184311811,0.015514483252833333,True,True,0.0043200262623378002,S1,S1
08171300,IC,IC,Base-TGD,0.43687358616329658,0.43013507387185945,0.43350433001757804,0.46046554815170965,0.026961218134131604,True,True,0.0043200262623378002,S1,S1
08171300,IC,IC,TGD-CN,0.43013507387185945,0.40054543101727302,0.41534025244456624,0.41842262057821372,0.003082368133647484,True,True,0.0043200262623378002,S1,S1
08175000,IC,IC,Base-CN,0.48500629772684301,0.49484318477194578,0.48992474124939439,0.49496502727663344,0.0050402860272390493,True,True,0.0022293177664445001,S1,S1
08175000,IC,IC,Base-TGD,0.48500629772684301,0.54354656272793589,0.51427643022738945,0.51749150854282622,0.0032150783154367701,True,True,0.0022293177664445001,S1,S1
08175000,IC,IC,TGD-CN,0.54354656272793589,0.49484318477194578,0.51919487374994078,0.51477634297017538,-0.004418530779765395,False,False,0.0022293177664445001,S1,S1
08176900,IC,IC,Base-CN,0.35224803199638061,0.4194252515122745,0.38583664175432753,0.38180391577382455,-0.0040327259805029714,False,False,0.0018005933498891,S1,S1
08176900,IC,IC,Base-TGD,0.35224803199638061,0.39017985041811071,0.37121394120724566,0.38140347006773884,0.01018952886049318,True,True,0.0018005933498891,S1,S1
08176900,IC,IC,TGD-CN,0.39017985041811071,0.4194252515122745,0.40480255096519258,0.39484207374714864,-0.0099604772180439394,False,False,0.0018005933498891,S1,S1
