basin_id,frac_snow,snow_stratum,base_best_minus_median_kge,base_kge_iqr,cn_best_minus_median_kge,cn_kge_iqr,within_pooled_all10,within_pooled_top5,within_pooled_top3,between_all_all10,between_all_top5,between_all_top3,excess_all10,excess_top5,excess_top3
01451800,0.12836266599142701,S2,0.010908183811595529,0.026493818109286194,0.0061977802988193442,0.020697817935041773,0.54360420421264366,0.47877735385276954,0.4418922632541743,0.53708667417245048,0.49296527177274718,0.53321754461054416,-0.0065175300401931757,0.014187917919977644,0.091325281356369858
01466500,0.062661769761676103,S2,0.016605570120933111,0.032782161837193735,0.013577017283370241,0.030941570003831131,0.46567337218964461,0.34253709896984663,0.33276771106833813,0.4481930122973623,0.37830947549284749,0.37370296826712412,-0.017480359892282304,0.035772376523000859,0.04093525719878599
01484100,0.042571686471381001,S1,0.028418975127832757,0.043567845931846483,0.040748805130458976,0.056033695056884492,0.48487221751914233,0.41143961775357457,0.22100369861804631,0.48418058385296225,0.39946322054892069,0.42779590508703164,-0.00069163366618008038,-0.011976397204653877,0.20679220646898533
01487000,0.042468989425902597,S1,0.013676409200240158,0.014849193481135003,0.0055885941798694549,0.010065516461731705,0.42659421815808463,0.38086814252820583,0.37961744207402148,0.43671749415258432,0.35358840292799082,0.3450874901024511,0.010123275994499692,-0.027279739600215014,-0.034529951971570383
01491000,0.050025721123379399,S2,0.020903497811617044,0.017655860847008986,0.0307918768462907,0.043534534829296145,0.44885855257868196,0.38859899201403647,0.3468633983479199,0.47276198819270521,0.34316084013666426,0.29551774435767791,0.02390343561402325,-0.045438151877372213,-0.051345653990241991
01510000,0.23705740062296199,S3,0.0065572075900981464,0.0057190524820041055,0.010526286263061069,0.018411600156380992,0.53477656735582069,0.44887230814688639,0.38674679075832735,0.54389610637576014,0.52015226333008568,0.52047891453772677,0.0091195390199394488,0.071279955183199295,0.13373212377939941
01516500,0.199238597784613,S3,0.011601569096873487,0.010249514544035554,0.0096144707580485544,0.01760585362122935,0.50922596004219078,0.4956197485311199,0.50286174622900837,0.51417933685831485,0.48397259204370385,0.48545910311409557,0.0049533768161240666,-0.011647156487416044,-0.017402643114912797
01518862,0.20111134491157401,S3,0.010298134292361261,0.012161656883619032,0.0085915507253984114,0.011376744947093176,0.47583019580726937,0.22519225145133512,0.088678794802076868,0.46799621915692108,0.27829733389609951,0.23768116521347712,-0.0078339766503482955,0.05310508244476439,0.14900237041140024
01532000,0.17674126662110801,S3,0.020695244215594433,0.025596117599753776,0.023571190363807837,0.026632614892588391,0.51494426758082279,0.48423444015413902,0.45864697079284222,0.53405739533769903,0.47492631877375985,0.42672982605036791,0.019113127756876236,-0.0093081213803791751,-0.031917144742474313
01539000,0.156285913306627,S3,0.010623105021330459,0.022324984838418604,0.013509752702388744,0.018795780894744318,0.52048845237198416,0.4697234451988036,0.21894100052370757,0.53280243607765498,0.49739420730608291,0.35182587820947292,0.012313983705670828,0.027670762107279312,0.13288487768576535
01542810,0.189716485804691,S3,0.010137060292727096,0.013487175646805238,0.023321624469950453,0.031626102586736038,0.48930392267369371,0.38245605150979406,0.3031212561560428,0.51457595941450918,0.3931521593422368,0.35187052910174643,0.025272036740815462,0.010696107832442736,0.048749272945703637
01543000,0.18805657708399501,S3,0.010630043837929315,0.017828817720694667,0.012504805566252886,0.018978972014209505,0.49491147571813104,0.34322390632231198,0.28005402440704763,0.5013386950309332,0.46817414847725364,0.46027390482627928,0.0064272193128021571,0.12495024215494166,0.18021988041923165
01543500,0.18165361094167101,S3,0.0042548216555765572,0.0055334648749991722,0.0045783774952118383,0.010509021721006651,0.43397099588631427,0.34031240548923669,0.30828709083007588,0.44293453724205223,0.33438857360877466,0.33438857360877466,0.0089635413557379584,-0.0059238318804620271,0.026101482778698781
01544500,0.20336289315931999,S3,0.016051690426810206,0.021280562415064708,0.031590131416803557,0.034238134632987305,0.50599563761424271,0.4307923977665295,0.3211907446381258,0.51820880321829077,0.46347240885335739,0.41148131013772815,0.01221316560404806,0.032680011086827887,0.090290565499602349
01545600,0.192645540908709,S3,0.027767665363848337,0.032462372327738076,0.0049509745737101873,0.015033689873753642,0.49111883390396216,0.42252915899773891,0.32395771907690002,0.49498103420290362,0.41918348659229976,0.32519975457271566,0.003862200298941465,-0.0033456724054391485,0.001242035495815641
