basin_id,regime,paradigm,structure,model,period,seed_or_restart,selected_run,frac_snow,snow_stratum,KGE,signed_CT_error,absolute_CT_error,valid_year_count,valid_days,valid_metric,NSE,PBIAS,RMSE,provenance_source
09352900,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.633893898746821,S5,0.5695199033955503,-18.0,18.0,15,5479.0,True,0.4705098897870078,-14.896060089159779,1.7926333400111811,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09378170,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.504005221672301,S5,0.11601457975437113,-19.0,19.0,15,5479.0,True,-0.42536701178268865,50.741483026235166,0.6948507794748774,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09378170,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.504005221672301,S5,0.6014920675488907,-4.0,4.0,15,5479.0,True,0.7652157876817246,36.548606379361104,0.2820087882071887,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09378170,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.504005221672301,S5,0.6024766300223832,-3.0,3.0,15,5479.0,True,0.42205556292104374,26.325261105846046,0.4424571741139004,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09378170,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.504005221672301,S5,0.14290971886788617,-30.0,30.0,15,5479.0,True,-0.46994753022602676,-3.6098890595526463,0.7056333748924313,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09378170,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.504005221672301,S5,0.596087229231536,-5.0,5.0,15,5479.0,True,0.429411100142302,26.975689988007037,0.4396325671800237,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09378170,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.504005221672301,S5,0.5804754728002257,-9.0,9.0,15,5479.0,True,0.37917438107471657,15.67410715477592,0.4585777851606563,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09386900,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.307507544080434,S4,0.09514272057247708,-17.0,17.0,15,5479.0,True,0.03213148293745638,37.94310744997801,0.2905231974014564,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09386900,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.307507544080434,S4,0.4342200135914893,1.0,1.0,15,5479.0,True,0.4365792225117694,28.533904288799032,0.22166088499908165,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09386900,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.307507544080434,S4,0.34424658542056297,6.0,6.0,15,5479.0,True,0.05910333968480752,-5.228195053561822,0.286446550761696,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09386900,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.307507544080434,S4,-0.010770348754205239,-14.0,14.0,15,5479.0,True,0.08428940728928902,0.4441188179401869,0.2825867226037614,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09386900,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.307507544080434,S4,0.32026364441838295,-1.0,1.0,15,5479.0,True,0.3266084881381879,20.861104132300646,0.24232959275080712,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09386900,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.307507544080434,S4,0.281640134922468,4.0,4.0,15,5479.0,True,0.15610852279793375,3.3946497216382694,0.27127884889900356,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09404450,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.423599939585063,S4,-0.3668213316969178,16.0,16.0,15,5479.0,True,-2.271530150595426,18.172071285088716,0.34179885971775037,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09404450,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.423599939585063,S4,-0.29943604806957724,26.0,26.0,15,5479.0,True,-1.872665719882213,31.854446670696895,0.32028580548670366,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09404450,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.423599939585063,S4,0.40562838185401795,32.0,32.0,15,5479.0,True,0.09050566350360967,23.796485602897093,0.18021674669797988,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09404450,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.423599939585063,S4,0.45635477330122,0.0,0.0,15,5479.0,True,-0.08938242823384801,0.9854062129266775,0.19723561057815547,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09404450,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.423599939585063,S4,0.42560429027693947,24.0,24.0,15,5479.0,True,-0.06717305652957517,35.0335456727521,0.19521472436756018,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09404450,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.423599939585063,S4,0.3562249046965147,17.0,17.0,15,5479.0,True,-0.026228434083372276,37.75518076823502,0.19143315975865344,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09430600,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.21287165392999,S3,0.251760349209463,-4.0,4.0,15,5479.0,True,0.19252373071786166,-10.040787820501517,1.6258349764875402,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09430600,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.21287165392999,S3,0.2978898339486826,-8.0,8.0,15,5479.0,True,0.23745860817609965,5.66311482256217,1.5799498053907746,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09430600,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.21287165392999,S3,0.25159941829247023,-1.0,1.0,15,5479.0,True,0.20523628099144964,-12.969750094387566,1.6129859892360834,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09430600,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.21287165392999,S3,0.15014449223659943,-1.0,1.0,15,5479.0,True,0.2157616372020229,-21.0013853961827,1.6022696995758252,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09430600,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.21287165392999,S3,0.2235896675385507,4.0,4.0,15,5479.0,True,0.29468036755120997,-20.48855481355367,1.5195135060586378,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09430600,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.21287165392999,S3,0.17003996584755632,-1.0,1.0,15,5479.0,True,0.2296779142329175,-21.510123854225686,1.5879899632068528,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09447800,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0394826699276366,S1,-1.1436977291204729,-38.0,38.0,15,5479.0,True,-6.9020423139438805,51.13490012507339,0.2078003805184946,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09447800,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0394826699276366,S1,-0.9983252240799108,-15.0,15.0,15,5479.0,True,-5.68733802290873,64.04173472445184,0.19116276385913222,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09447800,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0394826699276366,S1,-1.1369507017161289,-29.0,29.0,15,5479.0,True,-6.476274606209034,71.10820355047932,0.20212465211207484,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09447800,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0394826699276366,S1,-0.05127684121877918,-3.0,3.0,15,5479.0,True,-1.9123931381120522,28.331575110059294,0.12615418510406065,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09447800,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0394826699276366,S1,-0.03961080727399269,-4.0,4.0,15,5479.0,True,-1.8160146304414648,32.1741603924441,0.12404924245013775,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09447800,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0394826699276366,S1,-0.11689450752596353,-15.0,15.0,15,5479.0,True,-2.0397369636378286,35.79577298844327,0.12888271177221244,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09484600,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0101482581857307,S1,0.04214121800526205,-58.0,58.0,15,5479.0,True,0.13993021408865336,-54.26605455442161,0.06286863434436402,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09484600,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0101482581857307,S1,0.039805616763849194,-60.0,60.0,15,5479.0,True,0.14399004579712504,-54.82747890011623,0.06272007780083992,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09484600,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0101482581857307,S1,0.03585484101759262,-66.0,66.0,15,5479.0,True,0.1476573657995781,-56.81909962830064,0.06258558083549436,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09484600,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0101482581857307,S1,0.04148125720169027,-58.0,58.0,15,5479.0,True,0.14785960959238087,-55.048381349272475,0.06257815524414798,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09484600,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0101482581857307,S1,0.05030258276026289,-29.0,29.0,15,5479.0,True,0.1513639375459338,-54.20818876240909,0.06244935000173261,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09484600,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0101482581857307,S1,0.08533402842304916,-11.0,11.0,15,5479.0,True,0.1933385263678633,-52.95349428717144,0.06088535444485345,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09492400,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.271766261706385,S3,0.32184790003138286,-34.0,34.0,15,5479.0,True,-0.051679963221598735,-19.935681187588486,0.6483631273992623,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09492400,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.271766261706385,S3,0.4035960599334296,0.0,0.0,15,5479.0,True,-0.036270333090386186,-31.00752442033298,0.6435955626019981,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09492400,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.271766261706385,S3,0.47199878830169706,-9.0,9.0,15,5479.0,True,0.2772752217669603,-29.581625114903417,0.5374808320616197,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09492400,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.271766261706385,S3,0.38510109565959605,-36.0,36.0,15,5479.0,True,-0.04372693240564929,-11.879837035772747,0.6459069441026267,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09492400,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.271766261706385,S3,0.4017199342651878,-6.0,6.0,15,5479.0,True,-0.2997045442678603,-16.353391617566988,0.7207735270225217,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09492400,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.271766261706385,S3,0.5298818128227156,-15.0,15.0,15,5479.0,True,0.19074324834328138,-6.987415732575603,0.5687477273286973,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09494000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.235554110470522,S3,0.5263377945820441,-26.0,26.0,15,5479.0,True,0.2170139630439637,-13.478841510683393,0.2816218472216733,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09494000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.235554110470522,S3,0.5753002825999747,-9.0,9.0,15,5479.0,True,0.08040203264832069,-8.401612117134675,0.305202674799693,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09494000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.235554110470522,S3,0.6149388243133789,0.0,0.0,15,5479.0,True,0.20224030293984652,1.19677476010401,0.2842663021666669,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09494000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.235554110470522,S3,0.5843961977604859,-27.0,27.0,15,5479.0,True,0.2400845916869987,2.339485372686862,0.27744184213068196,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09494000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.235554110470522,S3,0.5503201367724724,-13.0,13.0,15,5479.0,True,0.11090352377900181,-2.7013015312942312,0.3000984681901736,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09494000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.235554110470522,S3,0.5793693931616994,-5.0,5.0,15,5479.0,True,0.23694096282354582,-4.930955165082111,0.2780151125424843,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09497980,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0796650506390503,S2,0.6354170989102141,-18.0,18.0,15,5479.0,True,0.7090179880264257,33.55293090285959,0.3522796158875121,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09497980,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0796650506390503,S2,0.6815015920607793,-9.0,9.0,15,5479.0,True,0.7252924649144993,26.41870341738958,0.3422864671462568,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09497980,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0796650506390503,S2,0.6385322767883279,-14.0,14.0,15,5479.0,True,0.6806980680011934,31.924194585937496,0.36902451325674046,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09497980,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0796650506390503,S2,0.6611650010023509,-18.0,18.0,15,5479.0,True,0.7178705052735646,29.034428681079962,0.3468795430702321,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09497980,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0796650506390503,S2,0.7129135897522512,-20.0,20.0,15,5479.0,True,0.7058768563330085,21.29469898800818,0.35417592962841155,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09497980,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0796650506390503,S2,0.6275205042537824,-17.0,17.0,15,5479.0,True,0.6721550842224984,33.49658303369455,0.3739285878541112,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09505350,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.198936492502152,S3,0.115475058990268,-12.0,12.0,15,5479.0,True,-0.7452577032869581,47.358159776343705,1.215154460658183,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09505350,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.198936492502152,S3,0.3183776910919801,-4.0,4.0,15,5479.0,True,-0.14838005564398338,31.341627902538022,0.9856994729410323,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09505350,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.198936492502152,S3,0.13133788159070214,-2.0,2.0,15,5479.0,True,-0.5677370788152549,47.901380997574385,1.1516972204277725,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09505350,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.198936492502152,S3,0.17334830646681532,-12.0,12.0,15,5479.0,True,-0.7220593089149765,37.59831520476674,1.2070513776490457,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09505350,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.198936492502152,S3,0.38570043698527234,-6.0,6.0,15,5479.0,True,0.0170081306241453,38.70092547799179,0.9119618407330157,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09505350,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.198936492502152,S3,0.29480216330292675,-9.0,9.0,15,5479.0,True,-0.2252689369228511,44.14458238513197,1.0181632452771767,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09505800,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.284069099376475,S3,-0.24440768390280065,-18.0,18.0,15,5479.0,True,-2.0631878342075645,50.93559145609297,1.292985393490635,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09505800,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.284069099376475,S3,0.06673039958917537,-3.0,3.0,15,5479.0,True,-0.8495152031053221,45.02408613925872,1.0046985080551458,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09505800,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.284069099376475,S3,-0.10095977964847047,-15.0,15.0,15,5479.0,True,-1.244146468781206,57.703148501736855,1.1067063551943335,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09505800,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.284069099376475,S3,0.18666859963554194,-14.0,14.0,15,5479.0,True,-0.5726399850309654,42.899939484293384,0.926448881539843,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09505800,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.284069099376475,S3,0.3203036150150095,-7.0,7.0,15,5479.0,True,-0.12745606065641701,38.55310342673422,0.7844343759177123,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09505800,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.284069099376475,S3,0.36592729736789686,-12.0,12.0,15,5479.0,True,-0.04386399809226016,40.093858486102086,0.7547945649272455,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09508300,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0401188085303456,S1,0.8322938273276822,-17.0,17.0,15,5479.0,True,0.6764108549743532,3.35281211136166,1.4261076316505716,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09508300,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0401188085303456,S1,0.6657048933627248,2.0,2.0,15,5479.0,True,0.5807077870788129,-2.2010286143630386,1.6233558488408277,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09508300,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0401188085303456,S1,0.827064296764678,-9.0,9.0,15,5479.0,True,0.680079033055917,2.3700914786409117,1.4180014781861043,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09508300,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0401188085303456,S1,0.6749052758615416,-2.0,2.0,15,5479.0,True,0.6914182862904448,-6.897744994268634,1.392645002316613,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09508300,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0401188085303456,S1,0.6682023429931163,-2.0,2.0,15,5479.0,True,0.6821454908237489,-6.463563846414345,1.4134144275954514,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09508300,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0401188085303456,S1,0.6694960119176259,-1.0,1.0,15,5479.0,True,0.7105635088965836,-6.6000210922041935,1.3487516032987183,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09510200,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0061243701078094,S1,0.7487342977656084,-24.0,24.0,15,5479.0,True,0.6471141278515697,-1.7957853534854276,0.5289152122449734,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09510200,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0061243701078094,S1,0.7949082523993914,-20.0,20.0,15,5479.0,True,0.6922080428531631,2.724794136678958,0.4939665671293959,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09510200,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0061243701078094,S1,0.7648690336236353,-23.0,23.0,15,5479.0,True,0.6656805045395138,-0.5893000480574386,0.5148133182158114,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09510200,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0061243701078094,S1,0.37306542831368394,-21.0,21.0,15,5479.0,True,0.6107691155317103,-37.06332097017877,0.5554852977297079,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09510200,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0061243701078094,S1,0.3989743035996358,-21.0,21.0,15,5479.0,True,0.6099576029960938,-34.86065380892466,0.5560640654792263,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09510200,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0061243701078094,S1,0.4065962757613232,-21.0,21.0,15,5479.0,True,0.6199196846565135,-33.8778728089734,0.5489169114718386,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
09512280,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0046420695661842,S1,0.39819563806908587,-1.0,1.0,15,5479.0,True,0.32924250625359497,51.128235234520815,0.8322839155895696,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
