basin_id,paradigm,structure,model,period,seed_or_restart,selected_run,KGE,NSE,PBIAS,RMSE,valid_observation_count,valid_simulation_count,valid_days,valid_metric,basin_median_Delta_CT,signed_CT_error,absolute_CT_error,frac_snow,snow_stratum
01187300,IC-CMA-ES,Base,XAJ-Base,train,selected_restart,True,0.7360977870205508,0.48484958457054506,0.3410013943755248,2.450383005843719,5113.0,5113.0,5113.0,True,-4.0,-4.0,4.0,0.201269335695146,S3
01187300,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.7991724839064863,0.6702770262950749,5.229944664858342,2.1141630682005568,5479.0,5479.0,5479.0,True,13.0,13.0,13.0,0.201269335695146,S3
01187300,IC-CMA-ES,CN,XAJ-CN,train,selected_restart,True,0.8582031491145281,0.715925832631967,-0.34062127325162095,1.8196288582090467,5113.0,5113.0,5113.0,True,4.0,4.0,4.0,0.201269335695146,S3
01187300,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.7859879136532071,0.6206084963893395,4.390834753159072,2.267815286241153,5479.0,5479.0,5479.0,True,-3.0,-3.0,3.0,0.201269335695146,S3
01187300,IC-CMA-ES,TGD,XAJ-TGD,train,selected_restart,True,0.7828497305811352,0.5747763649534889,-0.4077881422890809,2.2262587659760835,5113.0,5113.0,5113.0,True,-2.5,-2.5,2.5,0.201269335695146,S3
01187300,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.7562410579475527,0.5588727417626389,3.997005230051635,2.445377012135889,5479.0,5479.0,5479.0,True,-9.0,-9.0,9.0,0.201269335695146,S3
01187300,dPL-MLP,Base,XAJ-Base,train,median_across_seeds,True,0.7330849015355712,0.49473535034051874,-0.9930106112646764,2.4267576190477587,5113.0,5113.0,5113.0,True,-4.0,-4.0,4.0,0.201269335695146,S3
01187300,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.8006391234460367,0.6747911598600879,5.089023937031923,2.0996410217848727,5479.0,5479.0,5479.0,True,14.0,14.0,14.0,0.201269335695146,S3
01187300,dPL-MLP,CN,XAJ-CN,train,median_across_seeds,True,0.8343541253938681,0.6668002651176477,-0.676467772804662,1.9706943353748998,5113.0,5113.0,5113.0,True,4.5,4.5,4.5,0.201269335695146,S3
01187300,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.7672488801860076,0.6192706101338683,4.79529130433285,2.2718103793499895,5479.0,5479.0,5479.0,True,-10.0,-10.0,10.0,0.201269335695146,S3
01187300,dPL-MLP,TGD,XAJ-TGD,train,median_across_seeds,True,0.7600507313538002,0.549308035352386,-0.8295203409947628,2.2919590410895876,5113.0,5113.0,5113.0,True,-9.0,-9.0,9.0,0.201269335695146,S3
01195100,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.7733298873836127,0.5775225464455811,9.705246317311804,1.7221626540510935,5479.0,5479.0,5479.0,True,-14.0,-14.0,14.0,0.106042892091717,S2
01195100,IC-CMA-ES,Base,XAJ-Base,train,selected_restart,True,0.8629624376313589,0.7258382049917971,0.2781104240168963,1.581246682996605,5079.0,5113.0,5079.0,True,-4.0,-4.0,4.0,0.106042892091717,S2
01195100,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.790428614256095,0.6151820009015664,9.456377094506312,1.6436149665936752,5479.0,5479.0,5479.0,True,-9.0,-9.0,9.0,0.106042892091717,S2
01195100,IC-CMA-ES,CN,XAJ-CN,train,selected_restart,True,0.8772423348140472,0.7548216411745948,-0.11271013469107062,1.4953306213602622,5079.0,5113.0,5079.0,True,5.0,5.0,5.0,0.106042892091717,S2
01195100,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.7852310258521318,0.5997635586097365,8.991495551575056,1.6762188218381178,5479.0,5479.0,5479.0,True,-14.0,-14.0,14.0,0.106042892091717,S2
01195100,IC-CMA-ES,TGD,XAJ-TGD,train,selected_restart,True,0.8722037569099226,0.7443147091996418,-0.022358281774193946,1.5270351440522727,5079.0,5113.0,5079.0,True,-4.0,-4.0,4.0,0.106042892091717,S2
01195100,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.813486824284396,0.6950582400735689,10.378383440157963,1.4631230422104713,5479.0,5479.0,5479.0,True,0.0,0.0,0.0,0.106042892091717,S2
01195100,dPL-MLP,Base,XAJ-Base,train,median_across_seeds,True,0.8217683536823596,0.7120980269789525,-0.29149038094701524,1.6203859939436323,5079.0,5113.0,5079.0,True,7.0,7.0,7.0,0.106042892091717,S2
01195100,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.80524459185681,0.7217836840737852,12.328428650475152,1.3975382283669944,5479.0,5479.0,5479.0,True,2.0,2.0,2.0,0.106042892091717,S2
01195100,dPL-MLP,CN,XAJ-CN,train,median_across_seeds,True,0.8450131313151228,0.7197346760480643,1.2534396756758683,1.5987510543211745,5079.0,5113.0,5079.0,True,9.0,9.0,9.0,0.106042892091717,S2
01195100,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.8051701416248153,0.7163594170932708,11.969284630776132,1.4110960731963422,5479.0,5479.0,5479.0,True,-4.0,-4.0,4.0,0.106042892091717,S2
01195100,dPL-MLP,TGD,XAJ-TGD,train,median_across_seeds,True,0.8422358031381659,0.724529990992622,1.0691080148591137,1.5850147996092656,5079.0,5113.0,5079.0,True,4.0,4.0,4.0,0.106042892091717,S2
01333000,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.6695344245478948,0.322766480815862,-4.176144280594971,2.140550421622291,5479.0,5479.0,5479.0,True,-20.0,-20.0,20.0,0.222244968016498,S3
01333000,IC-CMA-ES,Base,XAJ-Base,train,selected_restart,True,0.6813423494335424,0.39483993307521914,-0.1494491224764563,1.731736781525164,5113.0,5113.0,5113.0,True,-28.0,-28.0,28.0,0.222244968016498,S3
01333000,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.7893679498232414,0.6248425992120503,-4.851759768398477,1.5931732245735033,5479.0,5479.0,5479.0,True,15.0,15.0,15.0,0.222244968016498,S3
01333000,IC-CMA-ES,CN,XAJ-CN,train,selected_restart,True,0.8758107491813397,0.753191281056851,-1.0934446827546105,1.1059283702732927,5113.0,5113.0,5113.0,True,5.0,5.0,5.0,0.222244968016498,S3
01333000,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.7156292997883431,0.46877539480282937,-4.702651537137879,1.8958122752817692,5479.0,5479.0,5479.0,True,-2.0,-2.0,2.0,0.222244968016498,S3
01333000,IC-CMA-ES,TGD,XAJ-TGD,train,selected_restart,True,0.727850421852392,0.4861054653301107,-1.2574118282194333,1.5958194341180423,5113.0,5113.0,5113.0,True,-5.5,-5.5,5.5,0.222244968016498,S3
01333000,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.6726156730933095,0.41976280393613674,-4.418108524636849,1.9813400699461123,5479.0,5479.0,5479.0,True,-13.0,-13.0,13.0,0.222244968016498,S3
01333000,dPL-MLP,Base,XAJ-Base,train,median_across_seeds,True,0.6548383308545124,0.4551704314823988,-0.35590271909379045,1.6431495219513357,5113.0,5113.0,5113.0,True,-12.0,-12.0,12.0,0.222244968016498,S3
01333000,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.7704286698628067,0.5992068478872463,-5.148011187516512,1.6467072063758885,5479.0,5479.0,5479.0,True,17.0,17.0,17.0,0.222244968016498,S3
01333000,dPL-MLP,CN,XAJ-CN,train,median_across_seeds,True,0.8560227635579192,0.7202096286652642,-1.6039525724956278,1.1775060102322856,5113.0,5113.0,5113.0,True,7.5,7.5,7.5,0.222244968016498,S3
01333000,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.6739448038327406,0.5006981973248135,-5.702002362285417,1.8379674115663958,5479.0,5479.0,5479.0,True,1.0,1.0,1.0,0.222244968016498,S3
01333000,dPL-MLP,TGD,XAJ-TGD,train,median_across_seeds,True,0.7047780699393533,0.5285941275927453,-2.4717179780948886,1.5284253929754967,5113.0,5113.0,5113.0,True,-4.5,-4.5,4.5,0.222244968016498,S3
01350000,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.6560173464982351,0.27604175379276685,3.8821845791841163,3.5716225912628157,5479.0,5479.0,5479.0,True,-19.0,-19.0,19.0,0.231159657658639,S3
01350000,IC-CMA-ES,Base,XAJ-Base,train,selected_restart,True,0.6657957590771708,0.35441618807711583,0.7555927479514916,2.692662304635166,5113.0,5113.0,5113.0,True,-31.0,-31.0,31.0,0.231159657658639,S3
01350000,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.7904545182313167,0.582882767905818,2.7014704079620935,2.711052124111153,5479.0,5479.0,5479.0,True,11.0,11.0,11.0,0.231159657658639,S3
01350000,IC-CMA-ES,CN,XAJ-CN,train,selected_restart,True,0.8469446151758122,0.6948374694388546,-0.4186848857957811,1.8512760319017654,5113.0,5113.0,5113.0,True,3.0,3.0,3.0,0.231159657658639,S3
01350000,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.7120892849546387,0.4065991319403921,2.8148529671067553,3.233574641274135,5479.0,5479.0,5479.0,True,-12.0,-12.0,12.0,0.231159657658639,S3
01350000,IC-CMA-ES,TGD,XAJ-TGD,train,selected_restart,True,0.7316823492412142,0.4901795103505575,-0.5230102458889687,2.392843071802941,5113.0,5113.0,5113.0,True,-22.0,-22.0,22.0,0.231159657658639,S3
01350000,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.7050219457357723,0.38541476491121773,3.2419344581533713,3.2907876812675116,5479.0,5479.0,5479.0,True,-19.0,-19.0,19.0,0.231159657658639,S3
01350000,dPL-MLP,Base,XAJ-Base,train,median_across_seeds,True,0.6463097123992682,0.4190486036827512,-0.0333874102347362,2.5543210040166278,5113.0,5113.0,5113.0,True,-27.5,-27.5,27.5,0.231159657658639,S3
01350000,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.7849911393571949,0.5630934978011104,2.051838064250761,2.7746170820724694,5479.0,5479.0,5479.0,True,15.0,15.0,15.0,0.231159657658639,S3
01350000,dPL-MLP,CN,XAJ-CN,train,median_across_seeds,True,0.8260451724390521,0.6796829813146954,-1.489038591306095,1.8966866241422644,5113.0,5113.0,5113.0,True,5.0,5.0,5.0,0.231159657658639,S3
01350000,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.7535569208236265,0.4932816168527633,1.4867951198774045,2.988079388430019,5479.0,5479.0,5479.0,True,-13.0,-13.0,13.0,0.231159657658639,S3
01350000,dPL-MLP,TGD,XAJ-TGD,train,median_across_seeds,True,0.6913775016388368,0.5354850494314152,-2.3529187535139573,2.2840490327013128,5113.0,5113.0,5113.0,True,-21.0,-21.0,21.0,0.231159657658639,S3
01350080,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.47737288143579903,-0.08520271222803766,20.62683215657317,2.8780164020314407,5479.0,5479.0,5479.0,True,-28.0,-28.0,28.0,0.221156578322867,S3
01350080,IC-CMA-ES,Base,XAJ-Base,train,selected_restart,True,0.5607732249677988,0.16634113939969875,1.3386842392856035,2.141242485965509,3362.0,5113.0,3362.0,True,-33.0,-33.0,33.0,0.221156578322867,S3
01350080,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.6126381095165797,0.3274633885294793,18.94287076709745,2.265665518531688,5479.0,5479.0,5479.0,True,4.0,4.0,4.0,0.221156578322867,S3
01350080,IC-CMA-ES,CN,XAJ-CN,train,selected_restart,True,0.8632798303277129,0.7321664491910609,-0.06394743160298832,1.213679890696485,3362.0,5113.0,3362.0,True,-1.0,-1.0,1.0,0.221156578322867,S3
01350080,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.5428086798864906,0.09975807163707273,19.524124532889232,2.6213043457185465,5479.0,5479.0,5479.0,True,2.0,2.0,2.0,0.221156578322867,S3
01350080,IC-CMA-ES,TGD,XAJ-TGD,train,selected_restart,True,0.6521275333474488,0.344308541397366,0.3150235256723946,1.8989845435800816,3362.0,5113.0,3362.0,True,-4.0,-4.0,4.0,0.221156578322867,S3
01350080,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.6127599929375888,0.24021492471874262,12.749210596524943,2.4081481901743476,5479.0,5479.0,5479.0,True,-31.0,-31.0,31.0,0.221156578322867,S3
01350080,dPL-MLP,Base,XAJ-Base,train,median_across_seeds,True,0.4815094996912892,0.3164731660798712,-5.338514859183248,1.9388733939817469,3362.0,5113.0,3362.0,True,-32.0,-32.0,32.0,0.221156578322867,S3
01350080,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.692917449455279,0.4337391849915554,15.039606353690175,2.078959764731427,5479.0,5479.0,5479.0,True,2.0,2.0,2.0,0.221156578322867,S3
01350080,dPL-MLP,CN,XAJ-CN,train,median_across_seeds,True,0.7652864421210512,0.6648764197038881,-3.9404557251322676,1.3576072866905093,3362.0,5113.0,3362.0,True,-9.0,-9.0,9.0,0.221156578322867,S3
01350080,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.6521347211971391,0.32326291384547223,11.75421835423817,2.272729860302174,5479.0,5479.0,5479.0,True,-22.0,-22.0,22.0,0.221156578322867,S3
01350080,dPL-MLP,TGD,XAJ-TGD,train,median_across_seeds,True,0.5543567519968579,0.44606870205297533,-8.526538296809202,1.7454186767030473,3362.0,5113.0,3362.0,True,-25.0,-25.0,25.0,0.221156578322867,S3
01350140,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.47816369920908697,-0.04240756384664213,24.963706631082488,2.953381088733339,5479.0,5479.0,5479.0,True,-25.0,-25.0,25.0,0.219859026682811,S3
01350140,IC-CMA-ES,Base,XAJ-Base,train,selected_restart,True,0.5456628126296643,0.15683402470132712,-0.0015739446393097534,2.1611106322731253,5113.0,5113.0,5113.0,True,-32.0,-32.0,32.0,0.219859026682811,S3
01350140,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.6181766696818289,0.336817773744048,22.43398085565087,2.3556846488020318,5479.0,5479.0,5479.0,True,11.0,11.0,11.0,0.219859026682811,S3
01350140,IC-CMA-ES,CN,XAJ-CN,train,selected_restart,True,0.7836170823087021,0.5780910683724008,-0.7392522676357065,1.5287266027343973,5113.0,5113.0,5113.0,True,4.0,4.0,4.0,0.219859026682811,S3
01350140,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.5362464227195374,0.1263622142041806,24.778369064208412,2.7037492836739307,5479.0,5479.0,5479.0,True,-14.0,-14.0,14.0,0.219859026682811,S3
01350140,IC-CMA-ES,TGD,XAJ-TGD,train,selected_restart,True,0.6260006742651193,0.3208241622960457,0.14431374220509932,1.9395973276633633,5113.0,5113.0,5113.0,True,-17.5,-17.5,17.5,0.219859026682811,S3
01350140,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.5576558350633234,0.18106010586625165,17.92975880574053,2.617741310551088,5479.0,5479.0,5479.0,True,-24.0,-24.0,24.0,0.219859026682811,S3
01350140,dPL-MLP,Base,XAJ-Base,train,median_across_seeds,True,0.4982888365919995,0.3358324600844088,-5.562418462993129,1.9180471844306026,5113.0,5113.0,5113.0,True,-16.5,-16.5,16.5,0.219859026682811,S3
01350140,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.656448356539028,0.4594206637624211,16.521715360363114,2.1268185178383416,5479.0,5479.0,5479.0,True,13.0,13.0,13.0,0.219859026682811,S3
01350140,dPL-MLP,CN,XAJ-CN,train,median_across_seeds,True,0.688129307747611,0.6015026865855236,-7.170539218325227,1.4857069756439416,5113.0,5113.0,5113.0,True,5.5,5.5,5.5,0.219859026682811,S3
01350140,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.5961571100797894,0.30228362133672526,18.15003272991533,2.4162405675579235,5479.0,5479.0,5479.0,True,-20.0,-20.0,20.0,0.219859026682811,S3
01350140,dPL-MLP,TGD,XAJ-TGD,train,median_across_seeds,True,0.5522516767586456,0.43890172190553456,-7.302856837862942,1.7629497414083621,5113.0,5113.0,5113.0,True,-16.0,-16.0,16.0,0.219859026682811,S3
01365000,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.6322818491817425,0.2514157045864541,1.32002465703976,3.3694105945020336,5479.0,5479.0,5479.0,True,-11.0,-11.0,11.0,0.202270211093681,S3
01365000,IC-CMA-ES,Base,XAJ-Base,train,selected_restart,True,0.6680419950285166,0.362615924213168,-1.547445640486801,2.709863162700784,5113.0,5113.0,5113.0,True,-19.0,-19.0,19.0,0.202270211093681,S3
01365000,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.7611753055613334,0.5140117343982574,1.3260564198842268,2.714853961269442,5479.0,5479.0,5479.0,True,15.0,15.0,15.0,0.202270211093681,S3
01365000,IC-CMA-ES,CN,XAJ-CN,train,selected_restart,True,0.8414938276972893,0.6895111406623855,-1.4765051452229538,1.8913406974859082,5113.0,5113.0,5113.0,True,2.5,2.5,2.5,0.202270211093681,S3
01365000,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.6675776001650944,0.3201084951864406,0.11348237969293791,3.2110967319125137,5479.0,5479.0,5479.0,True,-7.0,-7.0,7.0,0.202270211093681,S3
01365000,IC-CMA-ES,TGD,XAJ-TGD,train,selected_restart,True,0.7039866052657662,0.43321663530690147,-2.9995030303606685,2.5553788991527084,5113.0,5113.0,5113.0,True,-15.5,-15.5,15.5,0.202270211093681,S3
01365000,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.6993635404627125,0.3711926395351375,-2.677899886249975,3.0881073534712087,5479.0,5479.0,5479.0,True,-16.0,-16.0,16.0,0.202270211093681,S3
01365000,dPL-MLP,Base,XAJ-Base,train,median_across_seeds,True,0.6485653018686188,0.41716963166499643,-6.348088207118175,2.591300883287977,5113.0,5113.0,5113.0,True,-20.5,-20.5,20.5,0.202270211093681,S3
01365000,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.767994270549901,0.5231385680372762,-1.577666168219852,2.6892407314376277,5479.0,5479.0,5479.0,True,12.0,12.0,12.0,0.202270211093681,S3
01365000,dPL-MLP,CN,XAJ-CN,train,median_across_seeds,True,0.8155077492397851,0.6880955648756795,-4.92801781815622,1.8956472794053072,5113.0,5113.0,5113.0,True,3.0,3.0,3.0,0.202270211093681,S3
01365000,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.7164062812697063,0.40965749372564064,-3.564767396484693,2.99216548206502,5479.0,5479.0,5479.0,True,-14.0,-14.0,14.0,0.202270211093681,S3
01365000,dPL-MLP,TGD,XAJ-TGD,train,median_across_seeds,True,0.6846811350567504,0.48197664624510295,-7.443570936909632,2.4429885214246565,5113.0,5113.0,5113.0,True,-18.0,-18.0,18.0,0.202270211093681,S3
01411300,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.7342895058343324,0.591929329526865,19.3482491726703,0.7929280482713121,5479.0,5479.0,5479.0,True,-11.0,-11.0,11.0,0.0480948550351646,S1
01411300,IC-CMA-ES,Base,XAJ-Base,train,selected_restart,True,0.9137492988763517,0.8276314058494036,-0.18811691460332405,0.4397245369941972,5113.0,5113.0,5113.0,True,5.5,5.5,5.5,0.0480948550351646,S1
01411300,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.7303469724582226,0.5866404876055913,19.532129760011443,0.7980499188522229,5479.0,5479.0,5479.0,True,-12.0,-12.0,12.0,0.0480948550351646,S1
01411300,IC-CMA-ES,CN,XAJ-CN,train,selected_restart,True,0.9185520036807536,0.8369775584823422,-0.23974888101117092,0.4276370520897796,5113.0,5113.0,5113.0,True,4.5,4.5,4.5,0.0480948550351646,S1
01411300,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.7297512369299549,0.5862583425938434,19.418541383594704,0.7984187265531958,5479.0,5479.0,5479.0,True,-12.0,-12.0,12.0,0.0480948550351646,S1
01411300,IC-CMA-ES,TGD,XAJ-TGD,train,selected_restart,True,0.919635965271258,0.8394725205711158,-0.14337271662407344,0.42435206881555576,5113.0,5113.0,5113.0,True,2.0,2.0,2.0,0.0480948550351646,S1
01411300,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.7128178685824207,0.5623320776470053,20.117957854264432,0.8211801604241006,5479.0,5479.0,5479.0,True,-11.0,-11.0,11.0,0.0480948550351646,S1
01411300,dPL-MLP,Base,XAJ-Base,train,median_across_seeds,True,0.9029590737388138,0.8168433744074468,0.2724149091977655,0.453276232395446,5113.0,5113.0,5113.0,True,3.0,3.0,3.0,0.0480948550351646,S1
01411300,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.727743826009394,0.573453402107878,18.801222878078026,0.810679761124263,5479.0,5479.0,5479.0,True,-11.0,-11.0,11.0,0.0480948550351646,S1
01411300,dPL-MLP,CN,XAJ-CN,train,median_across_seeds,True,0.903346189865375,0.8168617109372507,-0.9075751774034586,0.45325354219476993,5113.0,5113.0,5113.0,True,2.5,2.5,2.5,0.0480948550351646,S1
01411300,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.7290652540286547,0.5826989614464559,19.58461698392689,0.8018457329501305,5479.0,5479.0,5479.0,True,-12.0,-12.0,12.0,0.0480948550351646,S1
01411300,dPL-MLP,TGD,XAJ-TGD,train,median_across_seeds,True,0.9010138835265987,0.821279315709873,-0.08087106972458313,0.44775355207837925,5113.0,5113.0,5113.0,True,0.0,0.0,0.0,0.0480948550351646,S1
01413500,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.5393026557893885,0.08639870695719254,16.072257667366653,2.8599720742671084,5479.0,5479.0,5479.0,True,-18.0,-18.0,18.0,0.216908033968228,S3
01413500,IC-CMA-ES,Base,XAJ-Base,train,selected_restart,True,0.6860530403778126,0.40539240225449513,-0.011329943050906137,1.9067903914458864,5113.0,5113.0,5113.0,True,-26.5,-26.5,26.5,0.216908033968228,S3
01413500,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.6985664426525622,0.48676325777967233,15.688040883187536,2.143592898379929,5479.0,5479.0,5479.0,True,9.0,9.0,9.0,0.216908033968228,S3
01413500,IC-CMA-ES,CN,XAJ-CN,train,selected_restart,True,0.8873573633009502,0.7760409316020119,-0.6310442668157025,1.1702322266567229,5113.0,5113.0,5113.0,True,3.5,3.5,3.5,0.216908033968228,S3
01413500,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.6313747626646363,0.2940499195000136,14.902015682234488,2.514029884103117,5479.0,5479.0,5479.0,True,-8.0,-8.0,8.0,0.216908033968228,S3
01413500,IC-CMA-ES,TGD,XAJ-TGD,train,selected_restart,True,0.7236601885094509,0.4877208047486925,-1.5871673344092776,1.7698688554256703,5113.0,5113.0,5113.0,True,-17.5,-17.5,17.5,0.216908033968228,S3
01413500,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.6252179689805959,0.2421602078402032,12.130400222401873,2.6047865599406608,5479.0,5479.0,5479.0,True,-18.0,-18.0,18.0,0.216908033968228,S3
01413500,dPL-MLP,Base,XAJ-Base,train,median_across_seeds,True,0.6686746158711006,0.4512260479784638,-4.796620188966284,1.8318270685940494,5113.0,5113.0,5113.0,True,-24.5,-24.5,24.5,0.216908033968228,S3
01413500,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.719659697871676,0.4876564213375564,13.781013306560203,2.1417268854930622,5479.0,5479.0,5479.0,True,11.0,11.0,11.0,0.216908033968228,S3
01413500,dPL-MLP,CN,XAJ-CN,train,median_across_seeds,True,0.8505303812780295,0.7350856775736521,-2.5346038394026458,1.2727422086246076,5113.0,5113.0,5113.0,True,6.0,6.0,6.0,0.216908033968228,S3
01413500,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.6820071436331303,0.3658741939581015,10.751715311306262,2.382709813091283,5479.0,5479.0,5479.0,True,-15.0,-15.0,15.0,0.216908033968228,S3
01413500,dPL-MLP,TGD,XAJ-TGD,train,median_across_seeds,True,0.704457576969528,0.5375240365559462,-6.401346052209515,1.681637217978122,5113.0,5113.0,5113.0,True,-20.5,-20.5,20.5,0.216908033968228,S3
01414500,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.5451741871256545,0.06766393468655851,15.049251896800579,3.239766525132739,5479.0,5479.0,5479.0,True,-11.0,-11.0,11.0,0.216628505016047,S3
01414500,IC-CMA-ES,Base,XAJ-Base,train,selected_restart,True,0.6518134436504667,0.3365626241149694,-0.6675725478220672,2.240242756264329,5113.0,5113.0,5113.0,True,-18.5,-18.5,18.5,0.216628505016047,S3
01414500,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.6670063886273303,0.37139745036209615,14.517354078508946,2.660207666541637,5479.0,5479.0,5479.0,True,11.0,11.0,11.0,0.216628505016047,S3
01414500,IC-CMA-ES,CN,XAJ-CN,train,selected_restart,True,0.8341706685236898,0.6708148998035075,-1.1750291444128362,1.578029796175434,5113.0,5113.0,5113.0,True,5.5,5.5,5.5,0.216628505016047,S3
01414500,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.6069107656400066,0.2119265653282567,14.280646490175826,2.9785906071796866,5479.0,5479.0,5479.0,True,-5.0,-5.0,5.0,0.216628505016047,S3
01414500,IC-CMA-ES,TGD,XAJ-TGD,train,selected_restart,True,0.6810500141293188,0.40033940125207224,-1.5442839996779723,2.129844375962456,5113.0,5113.0,5113.0,True,-13.5,-13.5,13.5,0.216628505016047,S3
01414500,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.599974598026384,0.162937519834223,10.760721458042125,3.069774043407288,5479.0,5479.0,5479.0,True,-10.0,-10.0,10.0,0.216628505016047,S3
01414500,dPL-MLP,Base,XAJ-Base,train,median_across_seeds,True,0.6350772925311221,0.38903249878923585,-5.625816619982602,2.149830248942734,5113.0,5113.0,5113.0,True,-15.0,-15.0,15.0,0.216628505016047,S3
01414500,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.6797565260699383,0.3775134946520381,13.046337133721659,2.6472346706503576,5479.0,5479.0,5479.0,True,17.0,17.0,17.0,0.216628505016047,S3
01414500,dPL-MLP,CN,XAJ-CN,train,median_across_seeds,True,0.804751626167185,0.6389179968963474,-2.9335208602878637,1.6527152556938272,5113.0,5113.0,5113.0,True,9.5,9.5,9.5,0.216628505016047,S3
01414500,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.6554770257623986,0.30101169601523114,11.217923466884523,2.8051909302031595,5479.0,5479.0,5479.0,True,-8.0,-8.0,8.0,0.216628505016047,S3
01414500,dPL-MLP,TGD,XAJ-TGD,train,median_across_seeds,True,0.6499270221573332,0.43764128383390677,-5.183325526592524,2.0625373879484554,5113.0,5113.0,5113.0,True,-11.0,-11.0,11.0,0.216628505016047,S3
01415000,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.5031248442661561,0.044014948555931466,21.01407457211449,2.7097964251688005,5479.0,5479.0,5479.0,True,-17.0,-17.0,17.0,0.213452184948768,S3
01415000,IC-CMA-ES,Base,XAJ-Base,train,selected_restart,True,0.7247421277215467,0.46545855287474047,-0.32855377669278313,1.568577919157183,5113.0,5113.0,5113.0,True,-21.5,-21.5,21.5,0.213452184948768,S3
01415000,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.6422757983981691,0.4185706210291036,20.564889065928007,2.11329244787137,5479.0,5479.0,5479.0,True,11.0,11.0,11.0,0.213452184948768,S3
01415000,IC-CMA-ES,CN,XAJ-CN,train,selected_restart,True,0.8719592002724086,0.7451276474608377,-0.8230191023571299,1.0831204818670876,5113.0,5113.0,5113.0,True,5.5,5.5,5.5,0.213452184948768,S3
