basin_id,regime,paradigm,period,frac_snow,snow_stratum,delta_KGE_Base_CN,delta_absCT_Base_CN,delta_absCT_TGD_CN,delta_KGE_TGD_CN,KGE_Base,KGE_CN,KGE_TGD,signed_e_Base,signed_e_TGD,signed_e_CN,abs_e_Base,abs_e_TGD,abs_e_CN,valid_year_count_Base,valid_year_count_TGD,valid_year_count_CN
02096846,IC-CMA-ES,IC-CMA-ES,test,0.0392525452032849,S1,0.03631098751878048,7.0,12.0,0.04793192566018001,0.44875350253962165,0.48506449005840213,0.4371325643982221,-21.0,-26.0,-14.0,21.0,26.0,14.0,15,15,15
02102908,IC-CMA-ES,IC-CMA-ES,test,0.0235111757954398,S1,-0.11346056881834188,-13.0,-5.0,0.0770131590212112,0.6275645779971699,0.514104009178828,0.43709085015761684,12.0,20.0,25.0,12.0,20.0,25.0,15,15,15
02108000,IC-CMA-ES,IC-CMA-ES,test,0.0092819261110396,S1,-0.011162928556950225,1.0,1.0,-0.011745680045879503,0.8826533182620254,0.8714903897050752,0.8832360697509547,4.0,4.0,3.0,4.0,4.0,3.0,15,15,15
02111180,IC-CMA-ES,IC-CMA-ES,test,0.0460568781002514,S1,0.008754952525417692,1.0,0.0,-0.003867755788339977,0.7286368266686134,0.7373917791940311,0.7412595349823711,-3.0,-2.0,-2.0,3.0,2.0,2.0,15,15,15
02111500,IC-CMA-ES,IC-CMA-ES,test,0.0523692516718814,S2,0.001254918717638942,-3.0,-6.0,0.009045456392772766,0.7342575875467154,0.7355125062643544,0.7264670498715816,6.0,3.0,9.0,6.0,3.0,9.0,15,15,15
02112120,IC-CMA-ES,IC-CMA-ES,test,0.0524049751607388,S2,0.0012344332707103778,1.0,-1.0,-0.007447545284821944,0.8294348939876539,0.8306693272583643,0.8381168725431862,4.0,-2.0,3.0,4.0,2.0,3.0,15,15,15
02112360,IC-CMA-ES,IC-CMA-ES,test,0.0531136274470014,S2,0.004680042197802159,2.0,1.0,-0.006966894300264648,0.7484138282114356,0.7530938704092378,0.7600607647095025,5.0,4.0,3.0,5.0,4.0,3.0,15,15,15
02118500,IC-CMA-ES,IC-CMA-ES,test,0.0413708350211441,S1,0.02354613777865644,-6.0,-6.0,-0.01896367068114979,0.7600364145199345,0.783582552298591,0.8025462229797408,1.0,1.0,7.0,1.0,1.0,7.0,15,15,15
02125000,IC-CMA-ES,IC-CMA-ES,test,0.0247912331690011,S1,-0.015389776173182712,4.0,1.0,-0.029861037830456905,0.7642631625722226,0.7488733863990399,0.7787344242294968,-4.0,-1.0,0.0,4.0,1.0,0.0,15,15,15
02128000,IC-CMA-ES,IC-CMA-ES,test,0.0256704433801346,S1,0.0015485946104883963,5.0,6.0,0.0033663225918892925,0.677123386650585,0.6786719812610734,0.6753056586691841,-12.0,-13.0,-7.0,12.0,13.0,7.0,15,15,15
02137727,IC-CMA-ES,IC-CMA-ES,test,0.0405315310761795,S1,0.02164539083504391,2.0,1.0,0.013062317791141864,0.7328204308327394,0.7544658216677833,0.7414035038766414,-2.0,-1.0,0.0,2.0,1.0,0.0,15,15,15
02140991,IC-CMA-ES,IC-CMA-ES,test,0.0420384668349782,S1,0.010589385249834438,0.0,0.0,-7.118723156485096e-05,0.7667838047219413,0.7773731899717757,0.7774443772033406,-1.0,1.0,1.0,1.0,1.0,1.0,15,15,15
02143000,IC-CMA-ES,IC-CMA-ES,test,0.0313262156816952,S1,0.012236560525048956,-1.0,0.0,0.002694187983357077,0.8204939298229255,0.8327304903479744,0.8300363023646173,0.0,1.0,1.0,0.0,1.0,1.0,15,15,15
02143040,IC-CMA-ES,IC-CMA-ES,test,0.0345610698452001,S1,-0.0035621948851276564,-3.0,-2.0,-0.007270740436337353,0.8505905755134926,0.8470283806283649,0.8542991210647023,0.0,1.0,3.0,0.0,1.0,3.0,15,15,15
02149000,IC-CMA-ES,IC-CMA-ES,test,0.029590457635321,S1,-0.021109769729532935,-2.0,0.0,-0.10408616907815804,0.6221531763532963,0.6010434066237633,0.7051295757019214,0.0,2.0,2.0,0.0,2.0,2.0,15,15,15
02152100,IC-CMA-ES,IC-CMA-ES,test,0.0300807469143999,S1,-0.003550160205727626,0.0,0.0,0.0011868438305128182,0.7808506654628874,0.7773005052571598,0.776113661426647,-3.0,-3.0,-3.0,3.0,3.0,3.0,15,15,15
02177000,IC-CMA-ES,IC-CMA-ES,test,0.0267395574591906,S1,0.006431743288340841,-1.0,0.0,0.005912089990166236,0.8715174045648759,0.8779491478532168,0.8720370578630505,-4.0,-5.0,-5.0,4.0,5.0,5.0,15,15,15
02178400,IC-CMA-ES,IC-CMA-ES,test,0.033836252850455,S1,0.016176793625212627,1.0,-1.0,-0.005158229729466779,0.8607279782155894,0.8769047718408021,0.8820630015702688,-7.0,-5.0,-6.0,7.0,5.0,6.0,15,15,15
02193340,IC-CMA-ES,IC-CMA-ES,test,0.0127448828346305,S1,-0.014050867269505884,0.0,1.0,0.005364944718120435,0.716999401059101,0.7029485337895951,0.6975835890714747,0.0,1.0,0.0,0.0,1.0,0.0,15,15,15
02196000,IC-CMA-ES,IC-CMA-ES,test,0.014697822503637,S1,-0.03942949499637116,2.0,3.0,-0.02683671953340827,0.6180684177175795,0.5786389227212083,0.6054756422546166,-8.0,-9.0,-6.0,8.0,9.0,6.0,15,15,15
02198100,IC-CMA-ES,IC-CMA-ES,test,0.0030935926215692,S1,0.0019986540779010076,-2.0,0.0,9.119095682896816e-05,0.672593720915738,0.674592374993639,0.67450118403681,-1.0,-3.0,-3.0,1.0,3.0,3.0,15,15,15
02202600,IC-CMA-ES,IC-CMA-ES,test,0.000456804897604,S1,-0.013961140764160884,-1.0,1.0,0.00015504089058671067,0.609825092720037,0.5958639519558762,0.5957089110652894,0.0,-2.0,-1.0,0.0,2.0,1.0,15,15,15
02212600,IC-CMA-ES,IC-CMA-ES,test,0.0090237999831922,S1,0.002599999295610167,2.0,2.0,-0.01569508926530072,0.794937416838665,0.7975374161342752,0.8132325053995759,-2.0,2.0,0.0,2.0,2.0,0.0,15,15,15
02215100,IC-CMA-ES,IC-CMA-ES,test,0.0010333057458655,S1,7.353456106840017e-05,0.0,5.0,0.008201912548681634,0.8157609521886934,0.8158344867497618,0.8076325742010801,1.0,6.0,1.0,1.0,6.0,1.0,15,15,15
02216180,IC-CMA-ES,IC-CMA-ES,test,0.000534865436369,S1,0.022785720235252716,1.0,-1.0,0.038504139800292325,0.718859284851281,0.7416450050865337,0.7031408652862414,-3.0,-1.0,-2.0,3.0,1.0,2.0,15,15,15
02221525,IC-CMA-ES,IC-CMA-ES,test,0.0095385192188569,S1,0.005050796921641565,-2.0,-1.0,-0.01027855047072268,0.838651615136412,0.8437024120580535,0.8539809625287762,0.0,1.0,2.0,0.0,1.0,2.0,15,15,15
02231000,IC-CMA-ES,IC-CMA-ES,test,0.0002359180653982,S1,0.006016740936356957,0.0,0.0,0.03215251544223674,0.797339797161345,0.8033565380977019,0.7712040226554652,-1.0,-1.0,-1.0,1.0,1.0,1.0,15,15,15
02245500,IC-CMA-ES,IC-CMA-ES,test,0.0004366285424588,S1,0.0005407669908139567,-2.0,-2.0,-0.005694134563915432,0.806733937733461,0.807274704724275,0.8129688392881904,2.0,2.0,4.0,2.0,2.0,4.0,15,15,15
02246000,IC-CMA-ES,IC-CMA-ES,test,0.0003326922230974,S1,-0.044794162954777006,0.0,0.0,-0.04643659081521356,0.7133267970058594,0.6685326340510824,0.714969224866296,-1.0,-1.0,-1.0,1.0,1.0,1.0,15,15,15
02296500,IC-CMA-ES,IC-CMA-ES,test,0.0,S1,-0.0021945425630700566,0.0,1.0,0.0020295322287838813,0.8860167587395412,0.8838222161764712,0.8817926839476873,-1.0,-2.0,-1.0,1.0,2.0,1.0,15,15,15
02297155,IC-CMA-ES,IC-CMA-ES,test,0.0,S1,0.007081907783326846,2.0,2.0,0.004314023512709264,0.2600016138180705,0.26708352160139737,0.2627694980886881,7.0,7.0,5.0,7.0,7.0,5.0,15,15,15
02297310,IC-CMA-ES,IC-CMA-ES,test,0.0,S1,-0.03493433081276043,-5.0,-1.0,-0.004371290066791378,0.7826081239897748,0.7476737931770143,0.7520450832438057,0.0,4.0,5.0,0.0,4.0,5.0,15,15,15
02298123,IC-CMA-ES,IC-CMA-ES,test,0.0,S1,-0.0070095415031046215,1.0,0.0,-0.016286447549836103,0.704480874205851,0.6974713327027464,0.7137577802525825,7.0,6.0,6.0,7.0,6.0,6.0,15,15,15
02298608,IC-CMA-ES,IC-CMA-ES,test,0.0,S1,-0.021876209225638488,1.0,0.0,-0.008575716091863583,0.7672979938797507,0.7454217846541122,0.7539975007459758,5.0,4.0,4.0,5.0,4.0,4.0,15,15,15
02299950,IC-CMA-ES,IC-CMA-ES,test,0.0,S1,0.007642330870397451,3.0,2.0,-0.002232429583170381,0.7350595704769614,0.7427019013473588,0.7449343309305292,4.0,3.0,1.0,4.0,3.0,1.0,15,15,15
02300700,IC-CMA-ES,IC-CMA-ES,test,0.0,S1,1.8050029588656535e-05,0.0,3.0,-0.041912521278808956,0.6813142689037952,0.6813323189333839,0.7232448402121928,10.0,13.0,10.0,10.0,13.0,10.0,15,15,15
02342933,IC-CMA-ES,IC-CMA-ES,test,0.0027962712555372,S1,0.025239858709352747,0.0,3.0,0.04578624950027632,0.8109121774489938,0.8361520361583465,0.7903657866580702,0.0,-3.0,0.0,0.0,3.0,0.0,15,15,15
02349900,IC-CMA-ES,IC-CMA-ES,test,0.0010817469729248,S1,0.015892001459033467,2.0,2.0,0.027657298562091537,0.7935261745250886,0.809418175984122,0.7817608774220305,-2.0,-2.0,0.0,2.0,2.0,0.0,15,15,15
02350900,IC-CMA-ES,IC-CMA-ES,test,0.001767717746493,S1,-0.0036393757479348254,2.0,1.0,-0.008548050276134922,0.8535841229546153,0.8499447472066805,0.8584927974828154,6.0,5.0,4.0,6.0,5.0,4.0,15,15,15
02361000,IC-CMA-ES,IC-CMA-ES,test,0.0015124422847458,S1,-0.01112404245446752,-2.0,1.0,-0.03385895240894943,0.624954465218312,0.6138304227638445,0.6476893751727939,-2.0,-5.0,-4.0,2.0,5.0,4.0,15,15,15
02363000,IC-CMA-ES,IC-CMA-ES,test,0.0026556564479946,S1,0.017223885199004974,3.0,1.0,0.003358855308453035,0.8336420549490091,0.8508659401480141,0.847507084839561,-4.0,-2.0,-1.0,4.0,2.0,1.0,15,15,15
02369800,IC-CMA-ES,IC-CMA-ES,test,0.0008723526438152,S1,0.01373009866250574,-1.0,-1.0,0.013636739289531352,0.6491490825983153,0.662879181260821,0.6492424419712897,-13.0,-13.0,-14.0,13.0,13.0,14.0,15,15,15
02371500,IC-CMA-ES,IC-CMA-ES,test,0.0040171402581935,S1,0.012951533351679534,5.0,5.0,0.012985835111106181,0.8524685627977077,0.8654200961493872,0.852434261038281,-7.0,-7.0,-2.0,7.0,7.0,2.0,15,15,15
02372250,IC-CMA-ES,IC-CMA-ES,test,0.0034759991435446,S1,-0.001516431744475688,1.0,1.0,-0.0015155846090674219,0.8489101846656497,0.847393752921174,0.8489093375302414,-12.0,-12.0,-11.0,12.0,12.0,11.0,15,15,15
02374500,IC-CMA-ES,IC-CMA-ES,test,0.0030425564536237,S1,-0.013967158930360157,0.0,-1.0,-0.014485558984714597,0.7832258632984767,0.7692587043681165,0.7837442633528311,1.0,0.0,1.0,1.0,0.0,1.0,15,15,15
02381600,IC-CMA-ES,IC-CMA-ES,test,0.0166377865167783,S1,-0.006496892410422173,2.0,2.0,-0.00616384545060189,0.6213165462585681,0.614819653848146,0.6209834992987479,-2.0,-2.0,0.0,2.0,2.0,0.0,15,15,15
02384540,IC-CMA-ES,IC-CMA-ES,test,0.0316827871052048,S1,0.01012809585837926,2.0,1.0,0.0062779238676972104,0.49128510069546893,0.5014131965538482,0.495135272686151,-12.0,-11.0,-10.0,12.0,11.0,10.0,15,15,15
02395120,IC-CMA-ES,IC-CMA-ES,test,0.0124894104226604,S1,-0.007843554153376342,2.0,3.0,-0.01222498135832284,0.7577242037507452,0.7498806495973689,0.7621056309556917,-5.0,-6.0,-3.0,5.0,6.0,3.0,15,15,15
02415000,IC-CMA-ES,IC-CMA-ES,test,0.0124691410953683,S1,-0.002777651106382284,-1.0,0.0,0.0017004193831120507,0.8151796002292692,0.8124019491228869,0.8107015297397748,-1.0,-2.0,-2.0,1.0,2.0,2.0,15,15,15
02427250,IC-CMA-ES,IC-CMA-ES,test,0.0031810787432098,S1,-0.0038804860878186576,2.0,0.0,-0.002832232472358198,0.7905201321259143,0.7866396460380957,0.7894718785104539,-3.0,-1.0,-1.0,3.0,1.0,1.0,15,15,15
02430085,IC-CMA-ES,IC-CMA-ES,test,0.0126767241295668,S1,-0.003070019319376782,4.0,5.0,-0.000447722014746188,0.7374442176502307,0.7343741983308539,0.7348219203456001,-4.0,-5.0,0.0,4.0,5.0,0.0,15,15,15
02450250,IC-CMA-ES,IC-CMA-ES,test,0.0142864105715527,S1,-0.030231036424169355,1.0,0.0,0.006117160656357257,0.8730436151325698,0.8428125787084004,0.8366954180520432,-14.0,-13.0,-13.0,14.0,13.0,13.0,15,15,15
02464000,IC-CMA-ES,IC-CMA-ES,test,0.011217518412828,S1,-0.02081058229138988,1.0,1.0,-0.02485265707163964,0.8370816276523095,0.8162710453609197,0.8411237024325593,-1.0,-1.0,0.0,1.0,1.0,0.0,15,15,15
02464360,IC-CMA-ES,IC-CMA-ES,test,0.0095365763059721,S1,0.024297858991833787,-4.0,0.0,-0.00350928533501893,0.8186452419880307,0.8429431009798645,0.8464523863148834,3.0,7.0,7.0,3.0,7.0,7.0,15,15,15
02465493,IC-CMA-ES,IC-CMA-ES,test,0.0073106547528566,S1,-0.04065022003401719,2.0,-1.0,-0.011064039092588906,0.7192684780871005,0.6786182580530833,0.6896822971456722,4.0,-1.0,2.0,4.0,1.0,2.0,15,15,15
02469800,IC-CMA-ES,IC-CMA-ES,test,0.003171649398055,S1,0.013031735457805116,4.0,2.0,0.011879453260240536,0.8609945226566835,0.8740262581144886,0.8621468048542481,-8.0,-6.0,-4.0,8.0,6.0,4.0,15,15,15
02472000,IC-CMA-ES,IC-CMA-ES,test,0.0060147222598053,S1,-0.008057308360586268,2.0,1.0,-0.01739483315633894,0.8112512082565809,0.8031938998959947,0.8205887330523336,-7.0,-6.0,-5.0,7.0,6.0,5.0,15,15,15
02472500,IC-CMA-ES,IC-CMA-ES,test,0.002454389871356,S1,0.012738835591545872,-1.0,-1.0,0.012639439768958205,0.8713027376355253,0.8840415732270712,0.871402133458113,-1.0,-1.0,-2.0,1.0,1.0,2.0,15,15,15
02479155,IC-CMA-ES,IC-CMA-ES,test,0.0018026132328254,S1,-0.011422491334693197,0.0,0.0,-0.011012679413569981,0.5697958090192556,0.5583733176845624,0.5693859970981324,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15
02479300,IC-CMA-ES,IC-CMA-ES,test,0.0007412865485982,S1,0.00034910544914890096,0.0,0.0,0.00038857615557386094,0.8360029689309437,0.8363520743800926,0.8359634982245188,-1.0,-1.0,-1.0,1.0,1.0,1.0,15,15,15
02479560,IC-CMA-ES,IC-CMA-ES,test,0.0008881841770739,S1,-0.002145211815086201,0.0,1.0,0.0011450802107049185,0.831207324097427,0.8290621122823408,0.8279170320716359,-1.0,-2.0,-1.0,1.0,2.0,1.0,15,15,15
02481000,IC-CMA-ES,IC-CMA-ES,test,0.0003653977736162,S1,-0.010451230606074002,-1.0,-2.0,-0.011706229425975545,0.7284584672375605,0.7180072366314865,0.729713466057462,-4.0,-3.0,-5.0,4.0,3.0,5.0,15,15,15
02481510,IC-CMA-ES,IC-CMA-ES,test,0.0007622545076852,S1,0.005232325210210331,4.0,8.0,0.037768071264200564,0.8381398098295376,0.843372135039748,0.8056040637755474,-5.0,-9.0,-1.0,5.0,9.0,1.0,15,15,15
03010655,IC-CMA-ES,IC-CMA-ES,test,0.207261759338099,S3,0.11905924809055468,-2.0,-9.0,0.0918013367610091,0.6769205664836465,0.7959798145742012,0.7041784778131921,-15.0,8.0,17.0,15.0,8.0,17.0,15,15,15
03011800,IC-CMA-ES,IC-CMA-ES,test,0.210192690903197,S3,0.0931990861819687,-15.0,-18.0,0.0564359158343255,0.6480783890496227,0.7412774752315914,0.6848415593972659,-3.0,0.0,18.0,3.0,0.0,18.0,15,15,15
03015500,IC-CMA-ES,IC-CMA-ES,test,0.192038519147369,S3,0.14895291879042893,1.0,-5.0,0.11236809027979844,0.69256420645136,0.8415171252417889,0.7291490349619905,-7.0,1.0,6.0,7.0,1.0,6.0,15,15,15
03021350,IC-CMA-ES,IC-CMA-ES,test,0.208263538884948,S3,0.15044740283138103,-21.0,-20.0,0.10422171496100341,0.5898254682134217,0.7402728710448028,0.6360511560837994,-3.0,4.0,24.0,3.0,4.0,24.0,15,15,15
03026500,IC-CMA-ES,IC-CMA-ES,test,0.209814940150446,S3,0.11182118876217773,-3.0,0.0,0.09477352712258746,0.5814712668496655,0.6932924556118433,0.5985189284892558,-3.0,-6.0,6.0,3.0,6.0,6.0,15,15,15
03028000,IC-CMA-ES,IC-CMA-ES,test,0.203474312123818,S3,0.1459943048359269,-14.0,-15.0,0.10781181028662168,0.6735303545231333,0.8195246593590602,0.7117128490724385,-2.0,-1.0,16.0,2.0,1.0,16.0,15,15,15
03049000,IC-CMA-ES,IC-CMA-ES,test,0.139333377128464,S2,0.005313261330743502,7.0,4.0,-0.0015864587516466466,0.6360205199945643,0.6413337813253078,0.6429202400769545,-8.0,-5.0,-1.0,8.0,5.0,1.0,15,15,15
03049800,IC-CMA-ES,IC-CMA-ES,test,0.116341909362209,S2,0.12304881006382895,21.0,21.0,0.001446281810010941,0.46130631989588955,0.5843551299597185,0.5829088481497076,-21.0,-21.0,0.0,21.0,21.0,0.0,15,15,15
03050000,IC-CMA-ES,IC-CMA-ES,test,0.158964457158934,S3,0.036885910698223556,14.0,12.0,0.0055118714969044635,0.8156512222329054,0.852537132931129,0.8470252614342245,-17.0,-15.0,-3.0,17.0,15.0,3.0,15,15,15
03069500,IC-CMA-ES,IC-CMA-ES,test,0.194644630432116,S3,0.0936946562363532,-9.0,-12.0,0.057704913993541385,0.7753440771650174,0.8690387334013706,0.8113338194078292,-3.0,0.0,12.0,3.0,0.0,12.0,15,15,15
03070500,IC-CMA-ES,IC-CMA-ES,test,0.144725592442485,S2,0.07261795329232568,-6.0,-5.0,0.04854221662659919,0.7697452640737749,0.8423632173661005,0.7938210007395013,-2.0,3.0,8.0,2.0,3.0,8.0,15,15,15
03076600,IC-CMA-ES,IC-CMA-ES,test,0.189395500517419,S3,0.11175674733098462,6.0,-2.0,0.0640176547648521,0.5402458484982584,0.652002595829243,0.5879849410643909,-11.0,-3.0,5.0,11.0,3.0,5.0,15,15,15
03078000,IC-CMA-ES,IC-CMA-ES,test,0.194625437344426,S3,0.15731621914461336,-6.0,-12.0,0.1061063554103826,0.6484525275269228,0.8057687466715362,0.6996623912611536,-7.0,1.0,13.0,7.0,1.0,13.0,15,15,15
03140000,IC-CMA-ES,IC-CMA-ES,test,0.0894584784615066,S2,0.01068390008635589,3.0,2.0,-0.0165544498482475,0.7319577390432959,0.7426416391296518,0.7591960889778993,-3.0,-2.0,0.0,3.0,2.0,0.0,15,15,15
03144000,IC-CMA-ES,IC-CMA-ES,test,0.0936024048579887,S2,0.009815240655369206,3.0,1.0,0.03369446799267528,0.8024942678888256,0.8123095085441948,0.7786150405515195,-9.0,-7.0,-6.0,9.0,7.0,6.0,15,15,15
03170000,IC-CMA-ES,IC-CMA-ES,test,0.0945585836238721,S2,0.03838059083953904,-4.0,-5.0,0.011334039639472437,0.8055129158298231,0.8438935066693621,0.8325594670298897,6.0,5.0,10.0,6.0,5.0,10.0,15,15,15
03173000,IC-CMA-ES,IC-CMA-ES,test,0.0942000993572573,S2,0.10505984160599258,-2.0,3.0,0.04182864174379053,0.7346312979950717,0.8396911396010642,0.7978624978572737,0.0,-5.0,-2.0,0.0,5.0,2.0,15,15,15
03180500,IC-CMA-ES,IC-CMA-ES,test,0.195303023284764,S3,0.11224859227883455,9.0,8.0,0.07423685889070242,0.7416572186626118,0.8539058109414464,0.7796689520507439,-12.0,-11.0,3.0,12.0,11.0,3.0,15,15,15
03182500,IC-CMA-ES,IC-CMA-ES,test,0.170253081143655,S3,0.08782400221744746,15.0,16.0,0.05328626508192713,0.7747010692778652,0.8625250714953127,0.8092388064133855,-16.0,-17.0,1.0,16.0,17.0,1.0,15,15,15
03186500,IC-CMA-ES,IC-CMA-ES,test,0.1907316712122,S3,0.09830609281850111,-10.0,-8.0,0.08004220713107002,0.6841735373356901,0.7824796301541912,0.7024374230231212,2.0,4.0,12.0,2.0,4.0,12.0,15,15,15
03237280,IC-CMA-ES,IC-CMA-ES,test,0.0847306381238598,S2,0.04668270999709023,7.0,2.0,0.015663979434088038,0.6193200460556657,0.6660027560527559,0.6503387766186679,-7.0,-2.0,0.0,7.0,2.0,0.0,15,15,15
03237500,IC-CMA-ES,IC-CMA-ES,test,0.0787104016916548,S2,0.016908630168376737,2.0,3.0,-0.0005843660131504835,0.8410241692429021,0.8579327994112789,0.8585171654244294,-2.0,-3.0,0.0,2.0,3.0,0.0,15,15,15
03238500,IC-CMA-ES,IC-CMA-ES,test,0.0747385312973334,S2,0.009926921690246115,1.0,1.0,-0.0010772843801379883,0.8465625081989222,0.8564894298891683,0.8575667142693063,-1.0,-1.0,0.0,1.0,1.0,0.0,15,15,15
03241500,IC-CMA-ES,IC-CMA-ES,test,0.0779467519548554,S2,0.02458981881713318,-1.0,2.0,0.013759369415235478,0.8108661866977789,0.8354560055149121,0.8216966360996766,0.0,-3.0,-1.0,0.0,3.0,1.0,15,15,15
03280700,IC-CMA-ES,IC-CMA-ES,test,0.0584460847843343,S2,0.0014427717787646177,1.0,1.0,-0.009573089756730324,0.7665906369489165,0.7680334087276811,0.7776064984844114,-10.0,-10.0,-9.0,10.0,10.0,9.0,15,15,15
03281500,IC-CMA-ES,IC-CMA-ES,test,0.044067880842997,S1,0.02306292008552624,8.0,0.0,0.004401961989383363,0.8746259177492557,0.8976888378347819,0.8932868758453986,-9.0,-1.0,-1.0,9.0,1.0,1.0,15,15,15
03285000,IC-CMA-ES,IC-CMA-ES,test,0.0446468108120254,S1,-0.014660443355696384,2.0,1.0,-0.027730295660544857,0.8348253814508818,0.8201649380951854,0.8478952337557303,-5.0,-4.0,-3.0,5.0,4.0,3.0,15,15,15
03291780,IC-CMA-ES,IC-CMA-ES,test,0.0673686532615331,S2,0.00942471862514449,0.0,0.0,0.005335312055308128,0.7876651573626691,0.7970898759878136,0.7917545639325054,-1.0,-1.0,-1.0,1.0,1.0,1.0,15,15,15
03338780,IC-CMA-ES,IC-CMA-ES,test,0.0725503193755769,S2,-0.015835317577233665,2.0,2.0,-0.012486706887331112,0.7616909835342129,0.7458556659569793,0.7583423728443104,-3.0,-3.0,-1.0,3.0,3.0,1.0,15,15,15
03340800,IC-CMA-ES,IC-CMA-ES,test,0.0732286680426859,S2,0.008316486913308774,4.0,3.0,0.01591216900631376,0.8219156153123409,0.8302321022256497,0.8143199332193359,-6.0,-5.0,-2.0,6.0,5.0,2.0,15,15,15
03346000,IC-CMA-ES,IC-CMA-ES,test,0.0621069652969445,S2,0.03982123476625987,3.0,3.0,0.03249040178422358,0.8607959852672502,0.9006172200335101,0.8681268182492865,-6.0,-6.0,-3.0,6.0,6.0,3.0,15,15,15
03364500,IC-CMA-ES,IC-CMA-ES,test,0.0804170575814994,S2,-0.009721911101695402,-2.0,0.0,-0.019556026240370228,0.7940088672260878,0.7842869561243924,0.8038429823647626,-4.0,-6.0,-6.0,4.0,6.0,6.0,15,15,15
03366500,IC-CMA-ES,IC-CMA-ES,test,0.059067129172147,S2,0.007786928334651444,0.0,0.0,-0.00799586370706129,0.8449811845484898,0.8527681128831412,0.8607639765902025,-6.0,-6.0,-6.0,6.0,6.0,6.0,15,15,15
03368000,IC-CMA-ES,IC-CMA-ES,test,0.0670858663666364,S2,0.017700953153594323,0.0,0.0,-2.8338860963983414e-05,0.7086249031069046,0.726325856260499,0.7263541951214629,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15
03384450,IC-CMA-ES,IC-CMA-ES,test,0.0496725306242436,S1,0.012769275622284693,0.0,6.0,-0.008345091682020578,0.7467307355218114,0.759500011144096,0.7678451028261166,-3.0,-9.0,-3.0,3.0,9.0,3.0,15,15,15
03439000,IC-CMA-ES,IC-CMA-ES,test,0.0374660918206049,S1,-0.009343761615214996,1.0,0.0,-0.007240642391989627,0.8384723311246791,0.8291285695094641,0.8363692119014537,-2.0,-1.0,1.0,2.0,1.0,1.0,15,15,15
03455500,IC-CMA-ES,IC-CMA-ES,test,0.0774314166204897,S2,0.022026949939220275,-3.0,-4.0,-0.013521792694824675,0.7093496871654121,0.7313766371046324,0.7448984297994571,-3.0,-2.0,6.0,3.0,2.0,6.0,15,15,15
03456500,IC-CMA-ES,IC-CMA-ES,test,0.0638736766495558,S2,-0.013508854995890496,-2.0,-3.0,-0.009748966420415006,0.8519241556928856,0.8384153006969951,0.8481642671174101,-2.0,1.0,4.0,2.0,1.0,4.0,15,15,15
03460000,IC-CMA-ES,IC-CMA-ES,test,0.077253343718732,S2,0.011296444977106135,-3.0,-3.0,0.007444124836109345,0.8110446375121285,0.8223410824892347,0.8148969576531253,4.0,4.0,7.0,4.0,4.0,7.0,15,15,15
03463300,IC-CMA-ES,IC-CMA-ES,test,0.0849163900758962,S2,-0.0020987741221898393,2.0,0.0,-0.004627317664790742,0.788694082659529,0.7865953085373392,0.7912226262021299,-4.0,-2.0,2.0,4.0,2.0,2.0,15,15,15
03471500,IC-CMA-ES,IC-CMA-ES,test,0.0838711696088708,S2,0.044293076869418635,5.0,3.0,0.013724193185060907,0.5343839701437577,0.5786770470131763,0.5649528538281154,-8.0,-6.0,3.0,8.0,6.0,3.0,15,15,15
03473000,IC-CMA-ES,IC-CMA-ES,test,0.0832667330515825,S2,0.016495066163575656,1.0,1.0,0.003654821718253265,0.682233122131316,0.6987281882948917,0.6950733665766384,-1.0,1.0,0.0,1.0,1.0,0.0,15,15,15
03479000,IC-CMA-ES,IC-CMA-ES,test,0.0904171237520879,S2,0.005966925415600843,-8.0,-7.0,0.006544601260633054,0.7760807889809963,0.7820477143965971,0.7755031131359641,1.0,2.0,9.0,1.0,2.0,9.0,15,15,15
03488000,IC-CMA-ES,IC-CMA-ES,test,0.0815490515140822,S2,0.02154346273278196,4.0,1.0,0.0010754539456674372,0.7730143126069366,0.7945577753397186,0.7934823213940512,-6.0,-3.0,-2.0,6.0,3.0,2.0,15,15,15
03498500,IC-CMA-ES,IC-CMA-ES,test,0.0343707789266315,S1,-0.008018102409471428,1.0,1.0,-0.010289257678656294,0.8710348891665239,0.8630167867570525,0.8733060444357088,-5.0,-5.0,-4.0,5.0,5.0,4.0,15,15,15
03500000,IC-CMA-ES,IC-CMA-ES,test,0.0292489179120406,S1,0.010905531573062843,3.0,2.0,0.008429334331408467,0.9128025386241265,0.9237080701971894,0.9152787358657809,-5.0,-4.0,-2.0,5.0,4.0,2.0,15,15,15
03500240,IC-CMA-ES,IC-CMA-ES,test,0.029394718558517,S1,-0.003955138882435483,1.0,1.0,-1.0868993333579269e-05,0.9062450175412384,0.902289878658803,0.9023007476521365,-5.0,-5.0,-4.0,5.0,5.0,4.0,15,15,15
03504000,IC-CMA-ES,IC-CMA-ES,test,0.0589912291417263,S2,-0.021605120732839156,3.0,2.0,-0.01794299533981436,0.8800939908777818,0.8584888701449427,0.876431865484757,-4.0,-3.0,-1.0,4.0,3.0,1.0,15,15,15
